ACCT_NUM,SEC_CUSIP,AS_OF_DT,UNITS,MKT_PRC,MKT_VAL,COST_BASIS,UNRLZD_GL,CCY
C-120422,CB1KJTGQ0,2024-12-31,2715.0,109.0474,296063.69,1040894.84,-744831.15,USD
C-120422,1K9QM3P91,2024-12-31,3985.0,80.8479,322178.88,762488.33,-440309.45,USD
C-120422,VMZWFFHHC,2024-12-31,4066.0,384.7198,1564270.71,1028297.7,535973.01,USD
C-972064,XOKC1MSY4,2024-12-31,6517.0,61.8965,403379.49,2680952.13,-2277572.64,USD
C-972064,5JU9BVM2P,2024-12-31,322.0,443.1731,142701.74,21033.85,121667.89,USD
C-972064,EP7Y6WKTA,2024-12-31,2383.0,137.8821,328573.04,968377.94,-639804.9,USD
C-972064,RIPZIM6CF,2024-12-31,5775.0,361.0511,2085070.1,1220985.84,864084.26,USD
C-972064,JRNY20479,2024-12-31,6282.0,425.5658,2673404.36,1069035.49,1604368.87,USD
C-972064,TXCXAPRPN,2024-12-31,7408.0,260.5051,1929821.78,1767375.73,162446.05,USD
C-972064,GSXW71Q3V,2024-12-31,2621.0,311.806,817243.53,425264.98,391978.55,USD
C-972064,KV5USGIOT,2024-12-31,4711.0,341.4494,1608568.12,1867500.41,-258932.29,USD
C-972064,ZQAKOIXNT,2024-12-31,5214.0,250.6117,1306689.4,1472319.94,-165630.54,USD
C-972064,TMQLIZL08,2024-12-31,3380.0,39.099,132154.62,665987.12,-533832.5,USD
C-972064,HR09SKDGI,2024-12-31,3646.0,367.3655,1339414.61,983208.56,356206.05,USD
C-972064,4CIJ2V2HE,2024-12-31,4797.0,208.6157,1000729.51,884879.25,115850.26,USD
C-972064,SRCBPLJD8,2024-12-31,3219.0,407.745,1312531.16,1153299.14,159232.02,USD
C-972064,3U1GSPK9P,2024-12-31,2423.0,259.9977,629974.43,636829.09,-6854.66,USD
C-972064,DJE153A5Q,2024-12-31,3261.0,471.1659,1536472.0,1429365.52,107106.48,USD
C-972064,VIFTTD96Q,2024-12-31,4345.0,152.1179,660952.28,1294757.65,-633805.37,USD
C-972064,RZSJ49ITN,2024-12-31,8073.0,29.155,235368.32,2765514.25,-2530145.93,USD
C-972064,QRL1N759I,2024-12-31,3736.0,408.5192,1526227.73,1201745.68,324482.05,USD
C-972064,2JWOCLYT8,2024-12-31,4760.0,367.2708,1748209.01,1359682.78,388526.23,USD
C-972064,BCW790PDW,2024-12-31,6139.0,278.1124,1707332.02,1498993.32,208338.7,USD
C-972064,Y6B2KNFTU,2024-12-31,5717.0,280.4806,1603507.59,1015506.89,588000.7,USD
C-972064,0361I2HGJ,2024-12-31,5832.0,39.3381,229419.8,2094516.03,-1865096.23,USD
C-972064,DWB2BNE6L,2024-12-31,7204.0,158.6174,1142679.75,2293418.95,-1150739.2,USD
C-972064,ET8T63J3R,2024-12-31,6462.0,38.8317,250930.45,1355850.77,-1104920.32,USD
C-972064,2QC1IYYO4,2024-12-31,2734.0,57.1213,156169.63,500398.37,-344228.74,USD
C-972064,QW7LVXWQZ,2024-12-31,8725.0,333.1926,2907105.44,2071749.44,835356.0,USD
C-972064,XAA2ILGB0,2024-12-31,5123.0,270.9384,1388017.42,1926674.01,-538656.59,USD
C-972064,4X1ZHQIMQ,2024-12-31,4744.0,22.5838,107137.55,551353.99,-444216.44,USD
C-972064,YRYBOVAKH,2024-12-31,3523.0,481.2012,1695271.83,562755.56,1132516.27,USD
C-972064,BA75UUZPE,2024-12-31,5943.0,254.79,1514216.97,1533501.22,-19284.25,USD
C-972064,V7LN23Y30,2024-12-31,6569.0,324.2796,2130192.69,2384415.06,-254222.37,USD
C-972064,YSAL8M1G9,2024-12-31,13149.0,36.3776,478329.06,2318750.25,-1840421.19,USD
C-972064,ZSEDFQS3D,2024-12-31,8557.0,109.5016,937005.19,2873977.99,-1936972.8,USD
C-972064,T0SEKKBP2,2024-12-31,1660.0,24.9586,41431.28,214625.72,-173194.44,USD
C-972064,MMX3Y9RGE,2024-12-31,3624.0,104.913,380204.71,671554.29,-291349.58,USD
C-972064,KBHB7S9TJ,2024-12-31,3244.0,329.9443,1070339.31,296961.92,773377.39,USD
C-972064,ZHWY9HECG,2024-12-31,3192.0,157.3925,502396.86,755266.71,-252869.85,USD
C-972064,3BBXUX1OX,2024-12-31,3838.0,26.4434,101489.77,1257205.08,-1155715.31,USD
C-972064,JIDKNWI5F,2024-12-31,6420.0,280.2796,1799395.03,1653164.71,146230.32,USD
C-972064,VEDN9UNFV,2024-12-31,3547.0,454.936,1613657.99,774007.59,839650.4,USD
C-972064,M3TZK3NY9,2024-12-31,2190.0,119.3674,261414.61,1057606.02,-796191.41,USD
C-972064,RN8QTTY5Y,2024-12-31,5575.0,156.2003,870816.67,2107698.27,-1236881.6,USD
C-972064,1AT7O75RH,2024-12-31,1988.0,148.5044,295226.75,698051.03,-402824.28,USD
C-972064,2G05KBKV7,2024-12-31,410.0,430.4931,176502.17,164844.97,11657.2,USD
C-972064,OD9R7ANQJ,2024-12-31,2966.0,165.1842,489936.34,960387.26,-470450.92,USD
C-972064,E6KWHEF0V,2024-12-31,4218.0,132.6526,559528.67,1373081.51,-813552.84,USD
C-972064,36HTF4PYZ,2024-12-31,8795.0,215.6808,1896912.64,2139476.55,-242563.91,USD
C-972064,85E4E9OE9,2024-12-31,3650.0,147.115,536969.75,876317.35,-339347.6,USD
C-972064,IHX74D0GJ,2024-12-31,1247.0,350.838,437494.99,306994.51,130500.48,USD
C-972064,50ATVZKHI,2024-12-31,4826.0,121.928,588424.53,1069394.23,-480969.7,USD
C-972064,O4IZASNWY,2024-12-31,5575.0,28.3408,157999.96,1008837.79,-850837.83,USD
C-972064,DDFGS3JON,2024-12-31,5894.0,455.8369,2686702.69,1537943.98,1148758.71,USD
C-972064,WZC4XL996,2024-12-31,9997.0,142.7391,1426962.78,2358510.69,-931547.91,USD
C-972064,8V1ZOCFI4,2024-12-31,851.0,86.4639,73580.78,68592.47,4988.31,USD
C-972064,7ZRWQEAO4,2024-12-31,6964.0,121.3169,844850.89,2720428.0,-1875577.11,USD
C-972064,M349EL8HL,2024-12-31,5652.0,389.0237,2198761.95,655463.92,1543298.03,USD
C-972064,0W82LK2N7,2024-12-31,2422.0,198.1038,479807.4,414899.98,64907.42,USD
C-972064,B8Z3V6DIX,2024-12-31,2166.0,428.3974,927908.77,96127.03,831781.74,USD
C-972064,IOGXPBWHV,2024-12-31,8135.0,36.8577,299837.39,1319839.93,-1020002.54,USD
C-972064,1K9QM3P91,2024-12-31,5796.0,80.8479,468594.43,1997505.48,-1528911.05,USD
C-160738,XOKC1MSY4,2024-12-31,4781.0,61.8965,295927.17,1295860.52,-999933.35,USD
C-160738,5JU9BVM2P,2024-12-31,3495.0,443.1731,1548889.98,244785.77,1304104.21,USD
C-160738,RIPZIM6CF,2024-12-31,8585.0,361.0511,3099623.69,2266299.83,833323.86,USD
C-160738,R7KO64T02,2024-12-31,6778.0,216.6892,1468719.4,3088257.14,-1619537.74,USD
C-160738,GSXW71Q3V,2024-12-31,1995.0,311.806,622052.97,327471.07,294581.9,USD
C-160738,ZQAKOIXNT,2024-12-31,2886.0,250.6117,723265.37,1175590.37,-452325.0,USD
C-160738,3CFL0UKEY,2024-12-31,1358.0,156.7059,212806.61,381775.47,-168968.86,USD
C-160738,BCW790PDW,2024-12-31,6017.0,278.1124,1673402.31,1633902.77,39499.54,USD
C-160738,YFPMVXPJ4,2024-12-31,4005.0,396.2015,1586787.01,201293.3,1385493.71,USD
C-160738,QW7LVXWQZ,2024-12-31,3640.0,333.1926,1212821.06,1145618.67,67202.39,USD
C-160738,XAA2ILGB0,2024-12-31,2842.0,270.9384,770006.93,1047290.07,-277283.14,USD
C-160738,CQNVQHW06,2024-12-31,5391.0,268.6373,1448223.68,696638.31,751585.37,USD
C-160738,NKOMV2XCD,2024-12-31,3327.0,495.0393,1646995.75,1141208.17,505787.58,USD
C-160738,389YZTKKF,2024-12-31,2887.0,394.7194,1139554.91,733303.09,406251.82,USD
C-160738,WWDXVUGW6,2024-12-31,822.0,466.5678,383518.73,217819.88,165698.85,USD
C-160738,VEDN9UNFV,2024-12-31,3849.0,454.936,1751048.66,1543204.21,207844.45,USD
C-160738,R8KK791ZY,2024-12-31,4002.0,91.9381,367936.28,537237.17,-169300.89,USD
C-160738,M72JEYN93,2024-12-31,11133.0,55.6966,620070.25,2864419.5,-2244349.25,USD
C-160738,0AXYCELOS,2024-12-31,5139.0,357.0571,1834916.44,1145041.84,689874.6,USD
C-160738,QCEOUUYLA,2024-12-31,4435.0,233.6344,1036168.56,1485267.0,-449098.44,USD
C-160738,P15AHDBVZ,2024-12-31,6819.0,367.3511,2504967.15,1496497.42,1008469.73,USD
C-160738,VYLKFXHKC,2024-12-31,636.0,478.1974,304133.55,78327.15,225806.4,USD
C-160738,9RIVH6T1N,2024-12-31,4383.0,65.9321,288980.39,1311303.24,-1022322.85,USD
C-160738,50ATVZKHI,2024-12-31,4461.0,121.928,543920.81,1318869.05,-774948.24,USD
C-160738,RATATJ9A3,2024-12-31,4747.0,386.7892,1836088.33,2035959.77,-199871.44,USD
C-160738,IOGXPBWHV,2024-12-31,6239.0,36.8577,229955.19,2180051.74,-1950096.55,USD
C-189814,07IF2GOG7,2024-12-31,4644.0,411.9929,1913295.03,1045763.02,867532.01,USD
C-189814,6GBPS3Y70,2024-12-31,3227.0,288.9028,932289.34,981377.1,-49087.76,USD
C-189814,JRNY20479,2024-12-31,6890.0,425.5658,2932148.36,2618150.99,313997.37,USD
C-189814,TMQLIZL08,2024-12-31,9831.0,39.099,384382.27,3003282.48,-2618900.21,USD
C-189814,3U1GSPK9P,2024-12-31,3470.0,259.9977,902192.02,977863.73,-75671.71,USD
C-189814,N1W1HT7PZ,2024-12-31,4653.0,292.9771,1363222.45,527068.64,836153.81,USD
C-189814,BCW790PDW,2024-12-31,2596.0,278.1124,721979.79,180180.31,541799.48,USD
C-189814,QW7LVXWQZ,2024-12-31,5815.0,333.1926,1937514.97,855083.41,1082431.56,USD
C-189814,0FODRO8BN,2024-12-31,8824.0,274.8063,2424890.79,3141410.49,-716519.7,USD
C-189814,4DYT9MOGE,2024-12-31,1294.0,311.0506,402499.48,568035.2,-165535.72,USD
C-189814,XAA2ILGB0,2024-12-31,5473.0,270.9384,1482845.86,1680361.95,-197516.09,USD
C-189814,CQNVQHW06,2024-12-31,4786.0,268.6373,1285698.12,1741068.96,-455370.84,USD
C-189814,CJWTL9TQV,2024-12-31,5602.0,274.0698,1535339.02,2595198.28,-1059859.26,USD
C-189814,PXNF7C3DD,2024-12-31,5207.0,303.409,1579850.66,490085.28,1089765.38,USD
C-189814,TNQFLL7V5,2024-12-31,4873.0,395.9965,1929690.94,1534056.78,395634.16,USD
C-189814,2W37D4IVS,2024-12-31,7391.0,47.1681,348619.43,1795635.86,-1447016.43,USD
C-189814,MLGSES6M0,2024-12-31,9448.0,349.3826,3300966.8,2397118.27,903848.53,USD
C-189814,349DXBZ9S,2024-12-31,4622.0,480.8025,2222269.16,830915.29,1391353.87,USD
C-189814,NKOMV2XCD,2024-12-31,3442.0,495.0393,1703925.27,1398692.48,305232.79,USD
C-189814,2SPFHV5BR,2024-12-31,4121.0,394.7842,1626905.69,1158306.04,468599.65,USD
C-189814,ZHWY9HECG,2024-12-31,2140.0,157.3925,336819.95,229301.67,107518.28,USD
C-189814,WWDXVUGW6,2024-12-31,4370.0,466.5678,2038901.29,799357.71,1239543.58,USD
C-189814,8R2YKCCPR,2024-12-31,6914.0,484.9279,3352791.5,1411399.2,1941392.3,USD
C-189814,JIDKNWI5F,2024-12-31,5883.0,280.2796,1648884.89,1305961.35,342923.54,USD
C-189814,L1RSRLA8S,2024-12-31,1798.0,199.5026,358705.67,668854.07,-310148.4,USD
C-189814,MBR5XQT4P,2024-12-31,3214.0,277.7329,892633.54,629648.86,262984.68,USD
C-189814,BZ2SF6F7L,2024-12-31,3121.0,103.0873,321735.46,976557.45,-654821.99,USD
C-189814,5WVJX8UIB,2024-12-31,2929.0,285.2877,835607.67,996602.21,-160994.54,USD
C-189814,G02U1G463,2024-12-31,11134.0,92.7949,1033178.42,2535738.14,-1502559.72,USD
C-189814,36HTF4PYZ,2024-12-31,2918.0,215.6808,629356.57,1007928.75,-378572.18,USD
C-189814,QCEOUUYLA,2024-12-31,4594.0,233.6344,1073316.43,269371.73,803944.7,USD
C-189814,IHX74D0GJ,2024-12-31,3244.0,350.838,1138118.47,788681.57,349436.9,USD
C-189814,G10UR5L8A,2024-12-31,14764.0,205.2683,3030581.18,5595341.2,-2564760.02,USD
C-189814,T7M1R00Q0,2024-12-31,8292.0,321.9604,2669695.64,2420170.5,249525.14,USD
C-189814,IZK3C9XBO,2024-12-31,8086.0,265.1491,2143995.62,1404572.88,739422.74,USD
C-189814,8O1BJ9RM7,2024-12-31,7245.0,37.3283,270443.53,1338076.89,-1067633.36,USD
C-189814,1A07H23C4,2024-12-31,4614.0,362.0178,1670350.13,1839322.19,-168972.06,USD
C-189814,FLQHRRPZL,2024-12-31,1981.0,396.7973,786055.45,52739.57,733315.88,USD
C-189814,E4XYF9IGF,2024-12-31,1781.0,166.7645,297007.57,715572.05,-418564.48,USD
C-189814,5SXVWVM4W,2024-12-31,5967.0,474.0197,2828475.55,1957199.26,871276.29,USD
C-189814,GWYX9TRFL,2024-12-31,3987.0,74.5956,297412.66,1326478.86,-1029066.2,USD
C-897549,L1CQ99CHJ,2024-12-31,3682.0,63.2187,232771.25,487666.83,-254895.58,USD
C-897549,EL6246HID,2024-12-31,9148.0,408.3913,3735963.61,2161919.34,1574044.27,USD
C-897549,07IF2GOG7,2024-12-31,8382.0,411.9929,3453324.49,1617032.73,1836291.76,USD
C-897549,FZNBQH7M3,2024-12-31,5937.0,292.741,1738003.32,1570716.99,167286.33,USD
C-897549,6GBPS3Y70,2024-12-31,12783.0,288.9028,3693044.49,4346825.17,-653780.68,USD
C-897549,EP7Y6WKTA,2024-12-31,9814.0,137.8821,1353174.93,2056448.05,-703273.12,USD
C-897549,HOLQC3O18,2024-12-31,2280.0,284.6441,648988.55,481208.26,167780.29,USD
C-897549,R7KO64T02,2024-12-31,6860.0,216.6892,1486487.91,2147345.26,-660857.35,USD
C-897549,8HAFEYUHZ,2024-12-31,1505.0,303.726,457107.63,342333.86,114773.77,USD
C-897549,ZQAKOIXNT,2024-12-31,4873.0,250.6117,1221230.81,1182524.98,38705.83,USD
C-897549,VIFTTD96Q,2024-12-31,1958.0,152.1179,297846.85,696505.86,-398659.01,USD
C-897549,RZSJ49ITN,2024-12-31,578.0,29.155,16851.59,237224.03,-220372.44,USD
C-897549,QRL1N759I,2024-12-31,8347.0,408.5192,3409909.76,3004328.12,405581.64,USD
C-897549,ET8T63J3R,2024-12-31,4435.0,38.8317,172218.59,1184849.39,-1012630.8,USD
C-897549,2ATQYYV37,2024-12-31,7388.0,61.2252,452331.78,1841031.01,-1388699.23,USD
C-897549,F8KRD5EQY,2024-12-31,1844.0,134.4137,247858.86,375583.71,-127724.85,USD
C-897549,HX8BM92H3,2024-12-31,6887.0,439.5284,3027032.09,619406.36,2407625.73,USD
C-897549,H5LF6A4FE,2024-12-31,3539.0,198.6474,703013.15,1218873.52,-515860.37,USD
C-897549,CQNVQHW06,2024-12-31,3994.0,268.6373,1072937.38,1122199.06,-49261.68,USD
C-897549,XB94PDZP6,2024-12-31,6923.0,262.2262,1815391.98,1194404.72,620987.26,USD
C-897549,VMUHXID4N,2024-12-31,1878.0,403.0874,756998.14,644536.36,112461.78,USD
C-897549,J17MGFXC0,2024-12-31,4716.0,247.1333,1165480.64,1808250.63,-642769.99,USD
C-897549,YRYBOVAKH,2024-12-31,10133.0,481.2012,4876011.76,3823313.66,1052698.1,USD
C-897549,LA0GNZS43,2024-12-31,2166.0,275.2748,596245.22,425311.86,170933.36,USD
C-897549,MLGSES6M0,2024-12-31,2851.0,349.3826,996089.79,801352.46,194737.33,USD
C-897549,349DXBZ9S,2024-12-31,6271.0,480.8025,3015112.48,1588759.86,1426352.62,USD
C-897549,YSAL8M1G9,2024-12-31,2626.0,36.3776,95527.58,1043501.21,-947973.63,USD
C-897549,4D145BM1E,2024-12-31,5269.0,288.5026,1520120.2,939180.82,580939.38,USD
C-897549,GYW6ZBNZ8,2024-12-31,9773.0,452.0141,4417533.8,2010810.16,2406723.64,USD
C-897549,2SPFHV5BR,2024-12-31,2729.0,394.7842,1077366.08,347817.75,729548.33,USD
C-897549,T0SEKKBP2,2024-12-31,1699.0,24.9586,42404.66,245142.59,-202737.93,USD
C-897549,M25LEN606,2024-12-31,2060.0,451.4412,929968.87,307226.55,622742.32,USD
C-897549,DLKQZFPQ0,2024-12-31,223.0,367.1274,81869.41,108513.07,-26643.66,USD
C-897549,J98CWN2Y8,2024-12-31,1956.0,326.0644,637781.97,500381.57,137400.4,USD
C-897549,EIXN8BFQN,2024-12-31,1867.0,309.1111,577110.42,757330.43,-180220.01,USD
C-897549,SEHE2ATN2,2024-12-31,946.0,412.9997,390697.72,270875.09,119822.63,USD
C-897549,3BBXUX1OX,2024-12-31,2792.0,26.4434,73829.97,680998.14,-607168.17,USD
C-897549,F5L9MO1SD,2024-12-31,3227.0,436.7211,1409298.99,85393.84,1323905.15,USD
C-897549,JIDKNWI5F,2024-12-31,1259.0,280.2796,352872.02,245341.33,107530.69,USD
C-897549,MBR5XQT4P,2024-12-31,4138.0,277.7329,1149258.74,1582313.53,-433054.79,USD
C-897549,1NOUHTCS1,2024-12-31,2432.0,95.2931,231752.82,603297.17,-371544.35,USD
C-897549,M3TZK3NY9,2024-12-31,3720.0,119.3674,444046.73,1235911.83,-791865.1,USD
C-897549,M72JEYN93,2024-12-31,4090.0,55.6966,227799.09,1474267.07,-1246467.98,USD
C-897549,9TR74QGEF,2024-12-31,3295.0,248.3054,818166.29,1323556.21,-505389.92,USD
C-897549,QCEOUUYLA,2024-12-31,5644.0,233.6344,1318632.55,675704.9,642927.65,USD
C-897549,HCPZTC69Q,2024-12-31,3020.0,103.0429,311189.56,1083557.0,-772367.44,USD
C-897549,119XP9N56,2024-12-31,1049.0,52.2355,54795.04,355891.4,-301096.36,USD
C-897549,QZPNIQFG5,2024-12-31,2473.0,83.3215,206054.07,691160.35,-485106.28,USD
C-897549,VYLKFXHKC,2024-12-31,947.0,478.1974,452852.94,59371.85,393481.09,USD
C-897549,JSRD9Q46N,2024-12-31,1720.0,144.1999,248023.83,378830.69,-130806.86,USD
C-897549,O4IZASNWY,2024-12-31,3209.0,28.3408,90945.63,808412.18,-717466.55,USD
C-897549,IZK3C9XBO,2024-12-31,4787.0,265.1491,1269268.74,976134.76,293133.98,USD
C-897549,WZC4XL996,2024-12-31,6653.0,142.7391,949643.23,2239257.51,-1289614.28,USD
C-897549,8V1ZOCFI4,2024-12-31,8512.0,86.4639,735980.72,2792320.64,-2056339.92,USD
C-897549,SYGJJFGJK,2024-12-31,12235.0,138.7282,1697339.53,2493893.21,-796553.68,USD
C-897549,7ZRWQEAO4,2024-12-31,5625.0,121.3169,682407.56,1859499.41,-1177091.85,USD
C-897549,0W82LK2N7,2024-12-31,3953.0,198.1038,783104.32,1393619.71,-610515.39,USD
C-897549,1A07H23C4,2024-12-31,5100.0,362.0178,1846290.78,915979.27,930311.51,USD
C-897549,NQYYF9RK7,2024-12-31,6324.0,60.3741,381805.81,1487265.88,-1105460.07,USD
C-897549,IOGXPBWHV,2024-12-31,5067.0,36.8577,186757.97,1163318.84,-976560.87,USD
C-897549,VMZWFFHHC,2024-12-31,9703.0,384.7198,3732936.22,1626352.48,2106583.74,USD
C-234628,CXULJYLJE,2024-12-31,9510.0,320.3522,3046549.42,2167646.91,878902.51,USD
C-234628,R64DPJA1W,2024-12-31,7678.0,92.9838,713929.62,2107525.03,-1393595.41,USD
C-234628,07IF2GOG7,2024-12-31,6898.0,411.9929,2841927.02,1089013.53,1752913.49,USD
C-234628,6GBPS3Y70,2024-12-31,3177.0,288.9028,917844.2,64397.89,853446.31,USD
C-234628,CXLL4ZKLO,2024-12-31,3826.0,207.3347,793262.56,1428480.36,-635217.8,USD
C-234628,H2ZQU7EEQ,2024-12-31,6345.0,390.4368,2477321.5,1403061.1,1074260.4,USD
C-234628,R7KO64T02,2024-12-31,1355.0,216.6892,293613.87,289957.67,3656.2,USD
C-234628,JRNY20479,2024-12-31,2464.0,425.5658,1048594.13,602422.52,446171.61,USD
C-234628,VXDP5GJLQ,2024-12-31,2713.0,470.5941,1276721.79,751216.46,525505.33,USD
C-234628,8HAFEYUHZ,2024-12-31,7661.0,303.726,2326844.89,3570242.9,-1243398.01,USD
C-234628,V0E38DALY,2024-12-31,5236.0,438.769,2297394.48,1758826.83,538567.65,USD
C-234628,KV5USGIOT,2024-12-31,6149.0,341.4494,2099572.36,1576031.18,523541.18,USD
C-234628,HR09SKDGI,2024-12-31,7916.0,367.3655,2908065.3,2299373.42,608691.88,USD
C-234628,3U1GSPK9P,2024-12-31,4168.0,259.9977,1083670.41,754161.59,329508.82,USD
C-234628,RZSJ49ITN,2024-12-31,305.0,29.155,8892.28,103577.97,-94685.69,USD
C-234628,8LD4D6AF5,2024-12-31,5881.0,302.8683,1781168.47,2551761.49,-770593.02,USD
C-234628,DNMKZA3OA,2024-12-31,4155.0,241.4811,1003353.97,551938.69,451415.28,USD
C-234628,DWB2BNE6L,2024-12-31,3707.0,158.6174,587994.7,447426.88,140567.82,USD
C-234628,2QC1IYYO4,2024-12-31,3299.0,57.1213,188443.17,1366501.08,-1178057.91,USD
C-234628,2ATQYYV37,2024-12-31,4508.0,61.2252,276003.2,1371536.94,-1095533.74,USD
C-234628,QW7LVXWQZ,2024-12-31,4760.0,333.1926,1585996.78,2095111.81,-509115.03,USD
C-234628,F8KRD5EQY,2024-12-31,3312.0,134.4137,445178.17,962265.25,-517087.08,USD
C-234628,HX8BM92H3,2024-12-31,4185.0,439.5284,1839426.35,892125.91,947300.44,USD
C-234628,H5LF6A4FE,2024-12-31,2879.0,198.6474,571905.86,830417.9,-258512.04,USD
C-234628,UVULEMX15,2024-12-31,4348.0,79.6971,346522.99,1657903.7,-1311380.71,USD
C-234628,YRYBOVAKH,2024-12-31,4581.0,481.2012,2204382.7,1096027.12,1108355.58,USD
C-234628,U80B6UGVS,2024-12-31,1780.0,382.7205,681242.49,686983.82,-5741.33,USD
C-234628,NKOMV2XCD,2024-12-31,2605.0,495.0393,1289577.38,932115.82,357461.56,USD
C-234628,4D145BM1E,2024-12-31,1916.0,288.5026,552770.98,346872.93,205898.05,USD
C-234628,2II826GYU,2024-12-31,1648.0,368.66,607551.68,426865.8,180685.88,USD
C-234628,7OONNCILD,2024-12-31,3942.0,472.0794,1860936.99,464836.65,1396100.34,USD
C-234628,NN0MCIXDU,2024-12-31,843.0,477.4744,402510.92,286611.4,115899.52,USD
C-234628,MMX3Y9RGE,2024-12-31,2574.0,104.913,270046.06,68771.67,201274.39,USD
C-234628,M25LEN606,2024-12-31,3965.0,451.4412,1789964.36,1276925.33,513039.03,USD
C-234628,FFLZM764J,2024-12-31,7154.0,408.8894,2925194.77,1943490.67,981704.1,USD
C-234628,L1RSRLA8S,2024-12-31,10837.0,199.5026,2162009.68,2298641.34,-136631.66,USD
C-234628,1NOUHTCS1,2024-12-31,6201.0,95.2931,590912.51,1613352.65,-1022440.14,USD
C-234628,M3TZK3NY9,2024-12-31,7210.0,119.3674,860638.95,1897277.54,-1036638.59,USD
C-234628,WW4FYB8DA,2024-12-31,5444.0,266.7008,1451919.16,2086013.28,-634094.12,USD
C-234628,RN8QTTY5Y,2024-12-31,3587.0,156.2003,560290.48,1195328.65,-635038.17,USD
C-234628,KZMPJRHT7,2024-12-31,5929.0,450.5958,2671582.5,2542260.41,129322.09,USD
C-234628,D0IB6IIDL,2024-12-31,1629.0,224.6002,365873.73,233928.0,131945.73,USD
C-234628,1AT7O75RH,2024-12-31,5293.0,148.5044,786033.79,1846531.15,-1060497.36,USD
C-234628,9TR74QGEF,2024-12-31,8529.0,248.3054,2117796.76,2518652.18,-400855.42,USD
C-234628,E6KWHEF0V,2024-12-31,4663.0,132.6526,618559.07,978209.26,-359650.19,USD
C-234628,231YV2STN,2024-12-31,5719.0,173.3514,991396.66,1872964.01,-881567.35,USD
C-234628,85E4E9OE9,2024-12-31,2605.0,147.115,383234.58,967917.99,-584683.41,USD
C-234628,QZPNIQFG5,2024-12-31,2361.0,83.3215,196722.06,663757.27,-467035.21,USD
C-234628,VYLKFXHKC,2024-12-31,6138.0,478.1974,2935175.64,1409230.8,1525944.84,USD
C-234628,1R4KZ36U8,2024-12-31,1179.0,242.114,285452.41,320122.79,-34670.38,USD
C-234628,ZR7TXCB48,2024-12-31,850.0,110.1061,93590.18,285879.9,-192289.72,USD
C-234628,O4IZASNWY,2024-12-31,3865.0,28.3408,109537.19,713087.4,-603550.21,USD
C-234628,8V1ZOCFI4,2024-12-31,10136.0,86.4639,876398.09,754779.88,121618.21,USD
C-234628,8O1BJ9RM7,2024-12-31,2255.0,37.3283,84175.32,560391.35,-476216.03,USD
C-234628,VN1KICJN2,2024-12-31,5119.0,286.8312,1468288.91,1115805.38,352483.53,USD
C-234628,MD7Q1DDPU,2024-12-31,5790.0,453.5391,2625991.39,2113478.44,512512.95,USD
C-234628,AMDVLNKND,2024-12-31,6705.0,406.9052,2728299.37,1772084.08,956215.29,USD
C-234628,0W82LK2N7,2024-12-31,4020.0,198.1038,796377.28,1480200.83,-683823.55,USD
C-234628,1A07H23C4,2024-12-31,1647.0,362.0178,596243.32,268168.99,328074.33,USD
C-234628,9YO18PAJS,2024-12-31,4543.0,337.3178,1532434.77,385942.84,1146491.93,USD
C-234628,NQYYF9RK7,2024-12-31,5438.0,60.3741,328314.36,1783206.46,-1454892.1,USD
C-234628,FLQHRRPZL,2024-12-31,4599.0,396.7973,1824870.78,467206.97,1357663.81,USD
C-234628,E4XYF9IGF,2024-12-31,2603.0,166.7645,434087.99,327615.16,106472.83,USD
C-234628,IOGXPBWHV,2024-12-31,11266.0,36.8577,415238.85,3221102.87,-2805864.02,USD
C-234628,HKZ2U2TNH,2024-12-31,3693.0,496.627,1834043.51,1516763.87,317279.64,USD
C-234628,VYLIENFNV,2024-12-31,6525.0,379.3014,2474941.63,1914826.64,560114.99,USD
C-234628,GWYX9TRFL,2024-12-31,9682.0,74.5956,722234.6,2822974.86,-2100740.26,USD
C-234628,1K9QM3P91,2024-12-31,2364.0,80.8479,191124.44,113532.99,77591.45,USD
C-234628,VMZWFFHHC,2024-12-31,6838.0,384.7198,2630713.99,1170269.36,1460444.63,USD
C-377932,PZUE8YFBN,2024-12-31,1409.0,136.3342,192094.89,138661.38,53433.51,USD
C-377932,SWM31YIHA,2024-12-31,6093.0,350.3249,2134529.62,1387900.42,746629.2,USD
C-377932,H2ZQU7EEQ,2024-12-31,2690.0,390.4368,1050274.99,1327026.23,-276751.24,USD
C-377932,WZS3T60RJ,2024-12-31,2161.0,166.5542,359923.63,447847.09,-87923.46,USD
C-377932,RIPZIM6CF,2024-12-31,8541.0,361.0511,3083737.45,2479716.45,604021.0,USD
C-377932,TMQLIZL08,2024-12-31,5440.0,39.099,212698.56,1172052.79,-959354.23,USD
C-377932,QPGB7R3OC,2024-12-31,3895.0,358.7077,1397166.49,1398004.79,-838.3,USD
C-377932,3CFL0UKEY,2024-12-31,5801.0,156.7059,909050.93,1252014.99,-342964.06,USD
C-377932,SRCBPLJD8,2024-12-31,1636.0,407.745,667070.82,438846.57,228224.25,USD
C-377932,DJE153A5Q,2024-12-31,3479.0,471.1659,1639186.17,1353680.91,285505.26,USD
C-377932,RZSJ49ITN,2024-12-31,3365.0,29.155,98106.58,691108.55,-593001.97,USD
