fund_code,isin_identifier,nav_date,shares_held,nav_per_share,total_nav_value,book_cost,currency_code
FND-0057,US07IF2GOG73,2024-12-31,4644.0,411.9339,1913021.03,1045763.02,USD
FND-0057,US6GBPS3Y708,2024-12-31,3227.0,287.6252,928166.52,981377.1,USD
FND-0057,USJRNY204793,2024-12-31,6890.0,426.4839,2938474.07,2618150.99,USD
FND-0057,USTMQLIZL088,2024-12-31,9831.0,39.2826,386187.24,3003282.48,USD
FND-0057,US3U1GSPK9P5,2024-12-31,3470.0,261.1838,906307.79,977863.73,USD
FND-0057,USN1W1HT7PZ8,2024-12-31,4653.0,293.3191,1364813.77,527068.64,USD
FND-0057,USBCW790PDW9,2024-12-31,2596.0,277.3433,719983.21,180180.31,USD
FND-0057,USQW7LVXWQZ1,2024-12-31,5815.0,331.6932,1928795.96,855083.41,USD
FND-0057,US0FODRO8BN3,2024-12-31,8824.0,275.9331,2434833.67,3141410.49,USD
FND-0057,US4DYT9MOGE3,2024-12-31,1294.0,312.3518,404183.23,568035.2,USD
FND-0057,USXAA2ILGB09,2024-12-31,5473.0,270.8398,1482306.23,1680361.95,USD
FND-0057,USCQNVQHW061,2024-12-31,4786.0,269.408,1289386.69,1741068.96,USD
FND-0057,USCJWTL9TQV6,2024-12-31,5602.0,274.2068,1536106.49,2595198.28,USD
FND-0057,USPXNF7C3DD2,2024-12-31,5207.0,302.9446,1577432.53,490085.28,USD
FND-0057,USTNQFLL7V56,2024-12-31,4873.0,394.4305,1922059.83,1534056.78,USD
FND-0057,US2W37D4IVS6,2024-12-31,7391.0,47.0416,347684.47,1795635.86,USD
FND-0057,USMLGSES6M05,2024-12-31,9448.0,349.5068,3302140.25,2397118.27,USD
FND-0057,US349DXBZ9S3,2024-12-31,4622.0,478.775,2212898.05,830915.29,USD
FND-0057,USNKOMV2XCD8,2024-12-31,3442.0,496.0142,1707280.88,1398692.48,USD
FND-0057,US2SPFHV5BR9,2024-12-31,4121.0,395.8388,1631251.69,1158306.04,USD
FND-0057,USZHWY9HECG4,2024-12-31,2140.0,157.5777,337216.28,229301.67,USD
FND-0057,USWWDXVUGW63,2024-12-31,4370.0,464.3346,2029142.2,799357.71,USD
FND-0057,US8R2YKCCPR5,2024-12-31,6914.0,485.7745,3358644.89,1411399.2,USD
FND-0057,USJIDKNWI5F1,2024-12-31,5883.0,279.8169,1646162.82,1305961.35,USD
FND-0057,USL1RSRLA8S9,2024-12-31,1798.0,199.4916,358685.9,668854.07,USD
FND-0057,USMBR5XQT4P0,2024-12-31,3214.0,276.8949,889940.21,629648.86,USD
FND-0057,USBZ2SF6F7L8,2024-12-31,3121.0,103.136,321887.46,976557.45,USD
FND-0057,US5WVJX8UIB5,2024-12-31,2929.0,286.628,839533.41,996602.21,USD
FND-0057,USG02U1G4636,2024-12-31,11134.0,92.5604,1030567.49,2535738.14,USD
FND-0057,US36HTF4PYZ6,2024-12-31,2918.0,215.4553,628698.57,1007928.75,USD
FND-0057,USQCEOUUYLA9,2024-12-31,4594.0,233.9166,1074612.86,269371.73,USD
FND-0057,USIHX74D0GJ5,2024-12-31,3244.0,349.6439,1134244.81,788681.57,USD
FND-0057,USG10UR5L8A6,2024-12-31,14764.0,206.0946,3042780.67,5595341.2,USD
FND-0057,UST7M1R00Q00,2024-12-31,8292.0,322.9408,2677825.11,2420170.5,USD
FND-0057,USIZK3C9XBO3,2024-12-31,8086.0,265.4745,2146626.81,1404572.88,USD
FND-0057,US8O1BJ9RM76,2024-12-31,7245.0,37.4503,271327.42,1338076.89,USD
FND-0057,US1A07H23C44,2024-12-31,4614.0,362.12,1670821.68,1839322.19,USD
FND-0057,USFLQHRRPZL2,2024-12-31,1981.0,394.8627,782223.01,52739.57,USD
FND-0057,USE4XYF9IGF6,2024-12-31,1781.0,167.3857,298113.93,715572.05,USD
FND-0057,US5SXVWVM4W6,2024-12-31,5967.0,475.4789,2837182.6,1957199.26,USD
FND-0057,USGWYX9TRFL4,2024-12-31,3987.0,74.2726,296124.86,1326478.86,USD
FND-0058,USL1CQ99CHJ4,2024-12-31,3682.0,63.0465,232137.21,487666.83,USD
FND-0058,USEL6246HID9,2024-12-31,9148.0,407.9436,3731868.05,2161919.34,USD
FND-0058,US07IF2GOG73,2024-12-31,8382.0,410.4318,3440239.35,1617032.73,USD
FND-0058,USFZNBQH7M37,2024-12-31,5937.0,293.7586,1744044.81,1570716.99,USD
FND-0058,US6GBPS3Y708,2024-12-31,12783.0,289.7664,3704083.89,4346825.17,USD
FND-0058,USEP7Y6WKTA5,2024-12-31,9814.0,137.7555,1351932.48,2056448.05,USD
FND-0058,USHOLQC3O184,2024-12-31,2280.0,285.4828,650900.78,481208.26,USD
FND-0058,USR7KO64T027,2024-12-31,6860.0,217.7576,1493817.14,2147345.26,USD
FND-0058,US8HAFEYUHZ8,2024-12-31,1505.0,304.1599,457760.65,342333.86,USD
FND-0058,USZQAKOIXNT6,2024-12-31,4873.0,250.5167,1220767.88,1182524.98,USD
FND-0058,USVIFTTD96Q4,2024-12-31,1958.0,151.9917,297599.75,696505.86,USD
FND-0058,USRZSJ49ITN0,2024-12-31,578.0,29.0695,16802.17,237224.03,USD
FND-0058,USQRL1N759I5,2024-12-31,8347.0,407.8473,3404301.41,3004328.12,USD
FND-0058,USET8T63J3R6,2024-12-31,4435.0,38.728,171758.68,1184849.39,USD
FND-0058,US2ATQYYV374,2024-12-31,7388.0,61.0689,451177.03,1841031.01,USD
FND-0058,USF8KRD5EQY0,2024-12-31,1844.0,134.2253,247511.45,375583.71,USD
FND-0058,USHX8BM92H30,2024-12-31,6887.0,437.4911,3013001.21,619406.36,USD
FND-0058,USH5LF6A4FE5,2024-12-31,3539.0,198.8413,703699.36,1218873.52,USD
FND-0058,USCQNVQHW061,2024-12-31,3994.0,269.8008,1077584.4,1122199.06,USD
FND-0058,USXB94PDZP69,2024-12-31,6923.0,263.3844,1823410.2,1194404.72,USD
FND-0058,USVMUHXID4N9,2024-12-31,1878.0,404.7709,760159.75,644536.36,USD
FND-0058,USJ17MGFXC03,2024-12-31,4716.0,247.0324,1165004.8,1808250.63,USD
FND-0058,USYRYBOVAKH6,2024-12-31,10133.0,481.4315,4878345.39,3823313.66,USD
FND-0058,USLA0GNZS438,2024-12-31,2166.0,276.3588,598593.16,425311.86,USD
FND-0058,USMLGSES6M05,2024-12-31,2851.0,350.5337,999371.58,801352.46,USD
FND-0058,US349DXBZ9S3,2024-12-31,6271.0,480.6778,3014330.48,1588759.86,USD
FND-0058,USYSAL8M1G97,2024-12-31,2626.0,36.3927,95567.23,1043501.21,USD
FND-0058,US4D145BM1E3,2024-12-31,5269.0,289.9178,1527576.89,939180.82,USD
FND-0058,USGYW6ZBNZ88,2024-12-31,9773.0,450.4623,4402368.06,2010810.16,USD
FND-0058,US2SPFHV5BR9,2024-12-31,2729.0,393.9546,1075102.1,347817.75,USD
FND-0058,UST0SEKKBP27,2024-12-31,1699.0,25.0264,42519.85,245142.59,USD
FND-0058,USM25LEN6067,2024-12-31,2060.0,451.4028,929889.77,307226.55,USD
FND-0058,USDLKQZFPQ09,2024-12-31,223.0,365.6618,81542.58,108513.07,USD
FND-0058,USJ98CWN2Y85,2024-12-31,1956.0,324.6676,635049.83,500381.57,USD
FND-0058,USEIXN8BFQN9,2024-12-31,1867.0,308.443,575863.08,757330.43,USD
FND-0058,USSEHE2ATN27,2024-12-31,946.0,412.191,389932.69,270875.09,USD
FND-0058,US3BBXUX1OX7,2024-12-31,2792.0,26.4145,73749.28,680998.14,USD
FND-0058,USF5L9MO1SD6,2024-12-31,3227.0,437.6029,1412144.56,85393.84,USD
FND-0058,USJIDKNWI5F1,2024-12-31,1259.0,279.6492,352078.34,245341.33,USD
FND-0058,USMBR5XQT4P0,2024-12-31,4138.0,277.7224,1149215.29,1582313.53,USD
FND-0058,US1NOUHTCS13,2024-12-31,2432.0,95.5948,232486.55,603297.17,USD
FND-0058,USM3TZK3NY96,2024-12-31,3720.0,119.9293,446137.0,1235911.83,USD
FND-0058,USM72JEYN931,2024-12-31,4090.0,55.4868,226941.01,1474267.07,USD
FND-0058,US9TR74QGEF5,2024-12-31,3295.0,248.6982,819460.57,1323556.21,USD
FND-0058,USQCEOUUYLA9,2024-12-31,5644.0,234.5123,1323587.42,675704.9,USD
FND-0058,USHCPZTC69Q9,2024-12-31,3020.0,102.7269,310235.24,1083557.0,USD
FND-0058,US119XP9N560,2024-12-31,1049.0,52.3595,54925.12,355891.4,USD
FND-0058,USQZPNIQFG57,2024-12-31,2473.0,82.9299,205085.64,691160.35,USD
FND-0058,USVYLKFXHKC1,2024-12-31,947.0,480.0831,454638.7,59371.85,USD
FND-0058,USJSRD9Q46N3,2024-12-31,1720.0,143.772,247287.84,378830.69,USD
FND-0058,USO4IZASNWY6,2024-12-31,3209.0,28.407,91158.06,808412.18,USD
FND-0058,USIZK3C9XBO3,2024-12-31,4787.0,266.3113,1274832.19,976134.76,USD
FND-0058,USWZC4XL9969,2024-12-31,6653.0,142.9967,951357.05,2239257.51,USD
FND-0058,US8V1ZOCFI46,2024-12-31,8512.0,86.121,733061.95,2792320.64,USD
FND-0058,USSYGJJFGJK4,2024-12-31,12235.0,138.8797,1699193.13,2493893.21,USD
FND-0058,US7ZRWQEAO47,2024-12-31,5625.0,121.0103,680682.94,1859499.41,USD
FND-0058,US0W82LK2N73,2024-12-31,3953.0,198.0439,782867.54,1393619.71,USD
FND-0058,US1A07H23C44,2024-12-31,5100.0,362.149,1846959.9,915979.27,USD
FND-0058,USNQYYF9RK73,2024-12-31,6324.0,60.3399,381589.53,1487265.88,USD
FND-0058,USIOGXPBWHV5,2024-12-31,5067.0,36.7524,186224.41,1163318.84,USD
FND-0058,USVMZWFFHHC4,2024-12-31,9703.0,386.0459,3745803.37,1626352.48,USD
FND-0059,USCXULJYLJE1,2024-12-31,9510.0,319.464,3038102.64,2167646.91,USD
FND-0059,USR64DPJA1W5,2024-12-31,7678.0,93.3627,716838.81,2107525.03,USD
FND-0059,US07IF2GOG73,2024-12-31,6898.0,411.8834,2841171.69,1089013.53,USD
FND-0059,US6GBPS3Y708,2024-12-31,3177.0,289.9299,921107.29,64397.89,USD
FND-0059,USCXLL4ZKLO9,2024-12-31,3826.0,207.8964,795411.63,1428480.36,USD
FND-0059,USH2ZQU7EEQ9,2024-12-31,6345.0,391.4421,2483700.12,1403061.1,USD
FND-0059,USR7KO64T027,2024-12-31,1355.0,215.6103,292151.96,289957.67,USD
FND-0059,USJRNY204793,2024-12-31,2464.0,426.7247,1051449.66,602422.52,USD
FND-0059,USVXDP5GJLQ7,2024-12-31,2713.0,472.7085,1282458.16,751216.46,USD
FND-0059,US8HAFEYUHZ8,2024-12-31,7661.0,302.8174,2319884.1,3570242.9,USD
FND-0059,USV0E38DALY2,2024-12-31,5236.0,438.6903,2296982.41,1758826.83,USD
FND-0059,USKV5USGIOT9,2024-12-31,6149.0,340.3109,2092571.72,1576031.18,USD
FND-0059,USHR09SKDGI6,2024-12-31,7916.0,368.3397,2915777.07,2299373.42,USD
FND-0059,US3U1GSPK9P5,2024-12-31,4168.0,260.213,1084567.78,754161.59,USD
FND-0059,USRZSJ49ITN0,2024-12-31,305.0,29.07,8866.35,103577.97,USD
FND-0059,US8LD4D6AF53,2024-12-31,5881.0,301.8256,1775036.35,2551761.49,USD
FND-0059,USDNMKZA3OA8,2024-12-31,4155.0,240.9104,1000982.71,551938.69,USD
FND-0059,USDWB2BNE6L1,2024-12-31,3707.0,159.0173,589477.13,447426.88,USD
FND-0059,US2QC1IYYO43,2024-12-31,3299.0,56.843,187525.06,1366501.08,USD
FND-0059,US2ATQYYV374,2024-12-31,4508.0,61.4908,277200.53,1371536.94,USD
FND-0059,USQW7LVXWQZ1,2024-12-31,4760.0,333.0109,1585131.88,2095111.81,USD
FND-0059,USF8KRD5EQY0,2024-12-31,3312.0,134.4086,445161.28,962265.25,USD
FND-0059,USHX8BM92H30,2024-12-31,4185.0,438.0391,1833193.63,892125.91,USD
FND-0059,USH5LF6A4FE5,2024-12-31,2879.0,199.4231,574139.1,830417.9,USD
FND-0059,USUVULEMX155,2024-12-31,4348.0,79.5311,345801.22,1657903.7,USD
FND-0059,USYRYBOVAKH6,2024-12-31,4581.0,482.8821,2212082.9,1096027.12,USD
FND-0059,USU80B6UGVS8,2024-12-31,1780.0,384.3246,684097.79,686983.82,USD
FND-0059,USNKOMV2XCD8,2024-12-31,2605.0,497.0727,1294874.38,932115.82,USD
FND-0059,US4D145BM1E3,2024-12-31,1916.0,287.6551,551147.17,346872.93,USD
FND-0059,US2II826GYU2,2024-12-31,1648.0,366.9794,604782.05,426865.8,USD
FND-0059,US7OONNCILD3,2024-12-31,3942.0,470.236,1853670.31,464836.65,USD
FND-0059,USNN0MCIXDU2,2024-12-31,843.0,478.6279,403483.32,286611.4,USD
FND-0059,USMMX3Y9RGE8,2024-12-31,2574.0,105.334,271129.72,68771.67,USD
FND-0059,USM25LEN6067,2024-12-31,3965.0,452.6253,1794659.31,1276925.33,USD
FND-0059,USFFLZM764J2,2024-12-31,7154.0,407.0838,2912277.51,1943490.67,USD
FND-0059,USL1RSRLA8S9,2024-12-31,10837.0,200.4764,2172562.75,2298641.34,USD
FND-0059,US1NOUHTCS13,2024-12-31,6201.0,95.0393,589338.7,1613352.65,USD
FND-0059,USM3TZK3NY96,2024-12-31,7210.0,118.9972,857969.81,1897277.54,USD
FND-0059,USWW4FYB8DA7,2024-12-31,5444.0,266.6534,1451661.11,2086013.28,USD
FND-0059,USRN8QTTY5Y3,2024-12-31,3587.0,156.237,560422.12,1195328.65,USD
FND-0059,USKZMPJRHT79,2024-12-31,5929.0,450.394,2670386.03,2542260.41,USD
FND-0059,USD0IB6IIDL6,2024-12-31,1629.0,224.2012,365223.75,233928.0,USD
FND-0059,US1AT7O75RH5,2024-12-31,5293.0,149.0629,788989.93,1846531.15,USD
FND-0059,US9TR74QGEF5,2024-12-31,8529.0,247.2993,2109215.73,2518652.18,USD
FND-0059,USE6KWHEF0V7,2024-12-31,4663.0,132.2036,616465.39,978209.26,USD
FND-0059,US231YV2STN1,2024-12-31,5719.0,173.5147,992330.57,1872964.01,USD
FND-0059,US85E4E9OE99,2024-12-31,2605.0,146.4785,381576.49,967917.99,USD
FND-0059,USQZPNIQFG57,2024-12-31,2361.0,82.9354,195810.48,663757.27,USD
FND-0059,USVYLKFXHKC1,2024-12-31,6138.0,476.0853,2922211.57,1409230.8,USD
FND-0059,US1R4KZ36U82,2024-12-31,1179.0,243.0927,286606.29,320122.79,USD
FND-0059,USZR7TXCB484,2024-12-31,850.0,110.5361,93955.68,285879.9,USD
FND-0059,USO4IZASNWY6,2024-12-31,3865.0,28.4377,109911.71,713087.4,USD
FND-0059,US8V1ZOCFI46,2024-12-31,10136.0,86.7959,879763.24,754779.88,USD
FND-0059,US8O1BJ9RM76,2024-12-31,2255.0,37.2156,83921.18,560391.35,USD
FND-0059,USVN1KICJN27,2024-12-31,5119.0,285.6481,1462232.62,1115805.38,USD
FND-0059,USMD7Q1DDPU8,2024-12-31,5790.0,451.8122,2615992.64,2113478.44,USD
FND-0059,USAMDVLNKND4,2024-12-31,6705.0,406.3578,2724629.05,1772084.08,USD
FND-0059,US0W82LK2N73,2024-12-31,4020.0,198.1332,796495.46,1480200.83,USD
FND-0059,US1A07H23C44,2024-12-31,1647.0,362.6607,597302.17,268168.99,USD
FND-0059,US9YO18PAJS6,2024-12-31,4543.0,335.6773,1524981.97,385942.84,USD
FND-0059,USNQYYF9RK73,2024-12-31,5438.0,60.0826,326729.18,1783206.46,USD
FND-0059,USFLQHRRPZL2,2024-12-31,4599.0,395.6247,1819478.0,467206.97,USD
FND-0059,USE4XYF9IGF6,2024-12-31,2603.0,166.3316,432961.15,327615.16,USD
FND-0059,USIOGXPBWHV5,2024-12-31,11266.0,37.0085,416937.76,3221102.87,USD
FND-0059,USHKZ2U2TNH3,2024-12-31,3693.0,498.0466,1839286.09,1516763.87,USD
FND-0059,USVYLIENFNV8,2024-12-31,6525.0,379.2368,2474520.12,1914826.64,USD
FND-0059,USGWYX9TRFL4,2024-12-31,9682.0,74.7067,723310.27,2822974.86,USD
FND-0059,US1K9QM3P914,2024-12-31,2364.0,80.9719,191417.57,113532.99,USD
FND-0059,USVMZWFFHHC4,2024-12-31,6838.0,383.8897,2625037.77,1170269.36,USD
FND-0060,USPZUE8YFBN3,2024-12-31,1409.0,135.7222,191232.58,138661.38,USD
FND-0060,USSWM31YIHA3,2024-12-31,6093.0,351.1571,2139600.21,1387900.42,USD
FND-0060,USH2ZQU7EEQ9,2024-12-31,2690.0,391.4119,1052898.01,1327026.23,USD
FND-0060,USWZS3T60RJ7,2024-12-31,2161.0,167.0516,360998.51,447847.09,USD
FND-0060,USRIPZIM6CF6,2024-12-31,8541.0,362.7618,3098348.53,2479716.45,USD
FND-0060,USTMQLIZL088,2024-12-31,5440.0,38.9743,212020.19,1172052.79,USD
FND-0060,USQPGB7R3OC9,2024-12-31,3895.0,357.1425,1391070.04,1398004.79,USD
FND-0060,US3CFL0UKEY7,2024-12-31,5801.0,156.3382,906917.9,1252014.99,USD
FND-0060,USSRCBPLJD82,2024-12-31,1636.0,408.1538,667739.62,438846.57,USD
FND-0060,USDJE153A5Q4,2024-12-31,3479.0,473.2724,1646514.68,1353680.91,USD
FND-0060,USRZSJ49ITN0,2024-12-31,3365.0,29.2263,98346.5,691108.55,USD
FND-0060,USB0Z3NX39R2,2024-12-31,1710.0,20.5072,35067.31,814528.23,USD
FND-0060,US8LD4D6AF53,2024-12-31,3928.0,303.0635,1190433.43,45642.97,USD
FND-0060,USY6B2KNFTU8,2024-12-31,7018.0,280.6986,1969942.77,2395742.2,USD
FND-0060,USC5WI6FQJJ0,2024-12-31,4556.0,72.8205,331770.2,813303.6,USD
FND-0060,US2QC1IYYO43,2024-12-31,4937.0,57.3761,283265.81,480194.17,USD
FND-0060,US2ATQYYV374,2024-12-31,1656.0,61.4133,101700.42,448049.44,USD
FND-0060,US4DYT9MOGE3,2024-12-31,6514.0,312.1446,2033309.92,1320068.23,USD
FND-0060,USH5LF6A4FE5,2024-12-31,1552.0,197.7903,306970.55,170841.89,USD
FND-0060,USXB94PDZP69,2024-12-31,353.0,263.4508,92998.13,120690.03,USD
FND-0060,USJ17MGFXC03,2024-12-31,2106.0,248.2566,522828.4,247141.0,USD
FND-0060,USBCPPVOHSM3,2024-12-31,11650.0,175.2656,2041844.24,3350209.7,USD
FND-0060,US2W37D4IVS6,2024-12-31,1658.0,46.9522,77846.75,390134.95,USD
FND-0060,USDJGF1C8WQ0,2024-12-31,2945.0,349.1706,1028307.42,399345.22,USD
FND-0060,USCSLQC3C541,2024-12-31,863.0,114.2924,98634.34,253545.09,USD
FND-0060,USU80B6UGVS8,2024-12-31,2056.0,381.1033,783548.38,442706.69,USD
FND-0060,US4D145BM1E3,2024-12-31,5995.0,289.047,1732836.77,1055578.88,USD
FND-0060,USGYW6ZBNZ88,2024-12-31,5956.0,450.5721,2683607.43,1725762.89,USD
FND-0060,US7OONNCILD3,2024-12-31,2249.0,470.1175,1057294.26,250626.76,USD
FND-0060,US4RTWUZKAM7,2024-12-31,1958.0,452.047,885108.03,858709.1,USD
FND-0060,USNN0MCIXDU2,2024-12-31,1776.0,479.4855,851566.25,354097.41,USD
FND-0060,USDLKQZFPQ09,2024-12-31,5393.0,368.3724,1986632.35,1619558.95,USD
FND-0060,USENLK8AGS64,2024-12-31,6731.0,163.2981,1099159.51,1469305.8,USD
FND-0060,USFFLZM764J2,2024-12-31,8105.0,410.6343,3328191.0,1625982.04,USD
FND-0060,US8R2YKCCPR5,2024-12-31,3833.0,483.828,1854512.72,1367233.38,USD
FND-0060,USL1RSRLA8S9,2024-12-31,6418.0,200.1872,1284801.45,1601801.46,USD
FND-0060,USMBR5XQT4P0,2024-12-31,5152.0,276.7074,1425596.52,1928633.21,USD
FND-0060,USBZ2SF6F7L8,2024-12-31,3863.0,103.0906,398238.99,1789109.47,USD
FND-0060,USWW4FYB8DA7,2024-12-31,8361.0,267.4307,2235988.08,1376323.01,USD
FND-0060,USOHSWQ40ZS2,2024-12-31,6063.0,311.3648,1887804.78,948370.06,USD
FND-0060,USD0IB6IIDL6,2024-12-31,5679.0,225.0838,1278250.9,1426262.35,USD
FND-0060,USG02U1G4636,2024-12-31,3117.0,93.0024,289888.48,1536224.98,USD
FND-0060,USHCPZTC69Q9,2024-12-31,1047.0,103.5384,108404.7,298752.24,USD
FND-0060,US85E4E9OE99,2024-12-31,1926.0,146.8223,282779.75,719766.23,USD
FND-0060,USP15AHDBVZ6,2024-12-31,1048.0,366.718,384320.46,291867.81,USD
FND-0060,USBPT11F9I63,2024-12-31,6832.0,233.8331,1597547.74,1387886.25,USD
FND-0060,USVYLKFXHKC1,2024-12-31,9176.0,478.5056,4390767.39,2742281.23,USD
FND-0060,UST7M1R00Q00,2024-12-31,3085.0,323.1933,997051.33,894233.33,USD
FND-0060,USIZK3C9XBO3,2024-12-31,1991.0,263.8543,525333.91,557682.23,USD
FND-0060,US6YUJ7YKTX0,2024-12-31,2333.0,428.451,999576.18,802684.71,USD
FND-0060,USMD7Q1DDPU8,2024-12-31,6272.0,452.3118,2836899.61,2553293.42,USD
FND-0060,US7ZRWQEAO47,2024-12-31,9178.0,120.9136,1109745.02,2370244.49,USD
FND-0060,USM349EL8HL7,2024-12-31,4400.0,390.467,1718054.8,1314894.68,USD
FND-0060,USE4XYF9IGF6,2024-12-31,8906.0,167.4751,1491533.24,2352573.96,USD
FND-0060,USCB1KJTGQ02,2024-12-31,6377.0,109.4945,698246.43,1327144.37,USD
FND-0060,USE13N3BZT96,2024-12-31,4535.0,299.7511,1359371.24,599883.71,USD
FND-0060,USVMZWFFHHC4,2024-12-31,2040.0,383.7506,782851.22,1000361.53,USD
FND-0061,USCXULJYLJE1,2024-12-31,1303.0,321.9295,419474.14,139399.18,USD
FND-0061,USNF4ZW9XA32,2024-12-31,4094.0,373.202,1527888.99,1170502.23,USD
FND-0061,USR64DPJA1W5,2024-12-31,4173.0,92.643,386599.24,1143821.64,USD
FND-0061,USH2ZQU7EEQ9,2024-12-31,1991.0,390.572,777628.85,352881.42,USD
FND-0061,US8HAFEYUHZ8,2024-12-31,2127.0,303.3506,645226.73,605196.37,USD
FND-0061,US4CIJ2V2HE7,2024-12-31,5906.0,208.2298,1229805.2,1646559.29,USD
FND-0061,US3CFL0UKEY7,2024-12-31,10383.0,156.4469,1624388.16,3896481.92,USD
FND-0061,USB0Z3NX39R2,2024-12-31,3818.0,20.4549,78096.81,851567.95,USD
FND-0061,USC5WI6FQJJ0,2024-12-31,4440.0,72.7128,322844.83,1568101.21,USD
FND-0061,USYFPMVXPJ46,2024-12-31,4779.0,395.9957,1892463.45,1305533.26,USD
FND-0061,USQW7LVXWQZ1,2024-12-31,11134.0,332.8154,3705566.66,2377010.87,USD
FND-0061,USCJWTL9TQV6,2024-12-31,7023.0,275.4365,1934390.54,1046011.13,USD
FND-0061,USPXNF7C3DD2,2024-12-31,4481.0,302.5947,1355926.85,587736.34,USD
FND-0061,USLA0GNZS438,2024-12-31,4732.0,275.8297,1305226.14,1076171.15,USD
FND-0061,US7UWW5WFCP8,2024-12-31,5424.0,315.6953,1712331.31,676686.03,USD
FND-0061,USNKOMV2XCD8,2024-12-31,3219.0,496.9317,1599623.14,626555.82,USD
FND-0061,US4D145BM1E3,2024-12-31,6441.0,288.3385,1857188.28,2734854.75,USD
FND-0061,US7OONNCILD3,2024-12-31,1543.0,474.0101,731397.58,385957.06,USD
FND-0061,UST0SEKKBP27,2024-12-31,7504.0,25.0723,188142.54,1364948.16,USD
FND-0061,USMMX3Y9RGE8,2024-12-31,546.0,105.3511,57521.7,150060.07,USD
FND-0061,USM25LEN6067,2024-12-31,4144.0,450.6809,1867621.65,1129995.2,USD
FND-0061,USEIXN8BFQN9,2024-12-31,3218.0,307.8359,990615.93,1343133.67,USD
FND-0061,USSEHE2ATN27,2024-12-31,10565.0,413.1841,4365290.02,2650279.74,USD
FND-0061,US3BBXUX1OX7,2024-12-31,1072.0,26.4166,28318.6,357146.43,USD
FND-0061,US8R2YKCCPR5,2024-12-31,8026.0,485.444,3896173.54,2963850.66,USD
FND-0061,USJIDKNWI5F1,2024-12-31,5543.0,280.2488,1553419.1,1104516.49,USD
FND-0061,US1NOUHTCS13,2024-12-31,8574.0,95.4371,818277.7,3739706.07,USD
FND-0061,USE6KWHEF0V7,2024-12-31,3443.0,132.8782,457499.64,701558.78,USD
FND-0061,US231YV2STN1,2024-12-31,11443.0,173.2215,1982173.62,4332059.86,USD
FND-0061,USYUBMXNSZO8,2024-12-31,9036.0,134.4286,1214696.83,2008888.93,USD
FND-0061,USG10UR5L8A6,2024-12-31,7206.0,204.8995,1476505.8,982291.37,USD
FND-0061,USJSRD9Q46N3,2024-12-31,2335.0,143.9023,336011.87,587851.17,USD
FND-0061,UST7M1R00Q00,2024-12-31,256.0,321.0813,82196.81,59298.97,USD
FND-0061,US8V1ZOCFI46,2024-12-31,2591.0,86.7427,224750.34,709929.85,USD
FND-0061,US0W82LK2N73,2024-12-31,9082.0,198.7875,1805388.07,2405241.93,USD
FND-0061,USFLQHRRPZL2,2024-12-31,6892.0,396.7193,2734189.42,2221837.33,USD
FND-0061,USVYLIENFNV8,2024-12-31,234.0,380.7191,89088.27,96411.09,USD
FND-0061,USGWYX9TRFL4,2024-12-31,3870.0,74.8526,289679.56,1294696.26,USD
FND-0062,US7EEDTJVZH7,2024-12-31,2307.0,449.2575,1036437.05,141508.15,USD
FND-0062,USR64DPJA1W5,2024-12-31,6377.0,93.2864,594887.37,1844683.88,USD
FND-0062,USFZNBQH7M37,2024-12-31,4116.0,292.1921,1202662.68,545134.4,USD
FND-0062,US5JU9BVM2P2,2024-12-31,8240.0,443.4057,3653662.97,1609220.8,USD
FND-0062,USCXLL4ZKLO9,2024-12-31,6577.0,206.4841,1358045.93,1878074.81,USD
FND-0062,USRIPZIM6CF6,2024-12-31,1920.0,361.9441,694932.67,607458.18,USD
FND-0062,USHOLQC3O184,2024-12-31,4816.0,283.2574,1364167.64,1491318.15,USD
FND-0062,USVXDP5GJLQ7,2024-12-31,7781.0,472.6536,3677717.66,1265061.21,USD
FND-0062,US13JCAT9MX6,2024-12-31,7445.0,22.9025,170509.11,1248538.71,USD
FND-0062,USV0E38DALY2,2024-12-31,5631.0,437.7014,2464696.58,1591007.57,USD
FND-0062,US6KVPUC8D14,2024-12-31,10770.0,350.2299,3771976.02,3598073.38,USD
FND-0062,US4CIJ2V2HE7,2024-12-31,10306.0,207.9876,2143520.21,3023386.79,USD
FND-0062,USB0Z3NX39R2,2024-12-31,4772.0,20.4698,97681.89,911087.48,USD
FND-0062,US2JWOCLYT89,2024-12-31,5682.0,365.9542,2079351.76,893710.38,USD
FND-0062,USC5WI6FQJJ0,2024-12-31,8676.0,72.9651,633045.21,1852323.12,USD
FND-0062,USDNMKZA3OA8,2024-12-31,3904.0,242.1848,945489.46,742489.98,USD
FND-0062,USDWB2BNE6L1,2024-12-31,1477.0,158.8471,234617.17,323846.06,USD
FND-0062,USET8T63J3R6,2024-12-31,7124.0,38.8981,277110.06,2090282.2,USD
FND-0062,US2QC1IYYO43,2024-12-31,8120.0,57.1903,464385.24,3390372.01,USD
FND-0062,USF8KRD5EQY0,2024-12-31,9761.0,134.3432,1311323.98,1616750.72,USD
FND-0062,USXB94PDZP69,2024-12-31,2369.0,262.9677,622970.48,242161.31,USD
FND-0062,USPXNF7C3DD2,2024-12-31,4755.0,303.6171,1443699.31,1088909.17,USD
FND-0062,USJ17MGFXC03,2024-12-31,854.0,247.4499,211322.21,17784.85,USD
