record_id,source_system,account_ref,security_ref,security_ref_type,security_master_id,position_date,quantity,price,market_value,cost_basis,unrealized_gl,asset_class,currency,etl_loaded_at
LOT-0009332,EMERALD,PORT-0075,RLP,TICKER,,2024-12-31,1833.0,390.3459,715504.03,289057.5,426446.53,,USD,2025-01-02 08:00:00
LOT-0009333,EMERALD,PORT-0075,RLP,TICKER,,2024-12-31,2797.0,389.3661,1089056.98,751976.53,337080.45,,USD,2025-01-02 08:00:00
LOT-0009334,EMERALD,PORT-0075,RLP,TICKER,,2024-12-31,2786.0,390.5368,1088035.52,852452.48,235583.04,,USD,2025-01-02 08:00:00
LOT-0009335,EMERALD,PORT-0075,JAHA,TICKER,SEC-0187,2024-12-31,1263.0,337.7295,426552.36,220322.39,206229.97,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009336,EMERALD,PORT-0075,JAHA,TICKER,SEC-0187,2024-12-31,1906.0,336.4027,641183.55,569367.56,71815.99,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009337,EMERALD,PORT-0075,JAHA,TICKER,SEC-0187,2024-12-31,1402.0,337.249,472823.1,556474.55,-83651.45,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009338,EMERALD,PORT-0075,L5,TICKER,SEC-0097,2024-12-31,961.0,287.8949,276667.0,445023.82,-168356.82,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009339,EMERALD,PORT-0075,L5,TICKER,SEC-0097,2024-12-31,4036.0,288.5858,1164732.29,1560270.78,-395538.49,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009340,EMERALD,PORT-0075,L5,TICKER,SEC-0097,2024-12-31,600.0,288.2601,172956.06,294944.22,-121988.16,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009341,EMERALD,PORT-0075,RAPS,TICKER,SEC-0069,2024-12-31,2116.0,438.3822,927616.74,129287.81,798328.93,Cash,USD,2025-01-02 08:00:00
LOT-0009342,EMERALD,PORT-0075,RAPS,TICKER,SEC-0069,2024-12-31,3519.0,439.7105,1547341.25,485640.3,1061700.95,Cash,USD,2025-01-02 08:00:00
LOT-0009343,EMERALD,PORT-0075,P3,TICKER,SEC-0054,2024-12-31,2970.0,368.0484,1093103.75,471166.74,621937.01,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009344,EMERALD,PORT-0075,P3,TICKER,SEC-0054,2024-12-31,2709.0,366.5028,992856.09,466558.88,526297.21,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009345,EMERALD,PORT-0075,I,TICKER,SEC-0010,2024-12-31,1400.0,61.8092,86532.88,59640.28,26892.6,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009346,EMERALD,PORT-0075,JASS,TICKER,SEC-0141,2024-12-31,981.0,148.6708,145846.05,312155.87,-166309.82,Cash,USD,2025-01-02 08:00:00
LOT-0009347,EMERALD,PORT-0075,JASS,TICKER,SEC-0141,2024-12-31,2102.0,148.9188,313027.32,51059.47,261967.85,Cash,USD,2025-01-02 08:00:00
LOT-0009348,EMERALD,PORT-0075,JASS,TICKER,SEC-0141,2024-12-31,2913.0,148.193,431686.21,61972.04,369714.17,Cash,USD,2025-01-02 08:00:00
LOT-0009349,EMERALD,PORT-0075,LAGA,TICKER,SEC-0171,2024-12-31,1398.0,265.2169,370773.23,241766.49,129006.74,Cash,USD,2025-01-02 08:00:00
LOT-0009350,EMERALD,PORT-0075,LAGA,TICKER,SEC-0171,2024-12-31,2064.0,265.3207,547621.92,444912.54,102709.38,Cash,USD,2025-01-02 08:00:00
LOT-0009351,EMERALD,PORT-0075,LAGA,TICKER,SEC-0171,2024-12-31,1883.0,265.1205,499221.9,227210.31,272011.59,Cash,USD,2025-01-02 08:00:00
LOT-0009352,EMERALD,PORT-0075,LAGA,TICKER,SEC-0171,2024-12-31,2240.0,265.2287,594112.29,500632.83,93479.46,Cash,USD,2025-01-02 08:00:00
LOT-0009353,EMERALD,PORT-0075,C17,TICKER,SEC-0197,2024-12-31,4093.0,108.8114,445365.06,394834.11,50530.95,Cash,USD,2025-01-02 08:00:00
LOT-0009354,EMERALD,PORT-0075,C17,TICKER,SEC-0197,2024-12-31,1471.0,108.8838,160168.07,275857.95,-115689.88,Cash,USD,2025-01-02 08:00:00
LOT-0009355,EMERALD,PORT-0075,C17,TICKER,SEC-0197,2024-12-31,639.0,109.244,69806.92,175808.26,-106001.34,Cash,USD,2025-01-02 08:00:00
LOT-0009356,EMERALD,PORT-0075,I10,TICKER,SEC-0174,2024-12-31,1177.0,86.3199,101598.52,120771.03,-19172.51,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009357,EMERALD,PORT-0075,I10,TICKER,SEC-0174,2024-12-31,2388.0,86.5598,206704.8,593965.81,-387261.01,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009358,EMERALD,PORT-0075,I10,TICKER,SEC-0174,2024-12-31,763.0,86.7219,66168.81,47496.67,18672.14,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009359,EMERALD,PORT-0075,I10,TICKER,SEC-0174,2024-12-31,525.0,86.486,45405.15,154120.63,-108715.48,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009360,EMERALD,PORT-0075,MARC,TICKER,SEC-0038,2024-12-31,2722.0,58.82,160108.04,323836.07,-163728.03,Commodities,USD,2025-01-02 08:00:00
LOT-0009361,EMERALD,PORT-0075,MARC,TICKER,SEC-0038,2024-12-31,3133.0,58.5629,183477.57,997497.7,-814020.13,Commodities,USD,2025-01-02 08:00:00
LOT-0009362,EMERALD,PORT-0075,P5,TICKER,SEC-0143,2024-12-31,3074.0,431.0621,1325084.9,385159.6,939925.3,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009363,EMERALD,PORT-0075,P5,TICKER,SEC-0143,2024-12-31,2261.0,431.2767,975116.62,643087.64,332028.98,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009364,EMERALD,PORT-0075,P5,TICKER,SEC-0143,2024-12-31,1378.0,431.4741,594571.31,104710.91,489860.4,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009365,EMERALD,PORT-0075,P5,TICKER,SEC-0143,2024-12-31,3367.0,429.8682,1447366.23,1649919.9,-202553.67,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009366,EMERALD,PORT-0075,S1,TICKER,SEC-0061,2024-12-31,2102.0,158.8039,333805.8,221490.68,112315.12,Commodities,USD,2025-01-02 08:00:00
LOT-0009367,EMERALD,PORT-0075,S1,TICKER,SEC-0061,2024-12-31,1468.0,158.8375,233173.45,83814.87,149358.58,Commodities,USD,2025-01-02 08:00:00
LOT-0009368,EMERALD,PORT-0076,I9,TICKER,SEC-0146,2024-12-31,1312.0,165.022,216508.86,507112.4,-290603.54,Real Estate,USD,2025-01-02 08:00:00
LOT-0009369,EMERALD,PORT-0076,I9,TICKER,SEC-0146,2024-12-31,1033.0,165.4956,170956.95,10355.72,160601.23,Real Estate,USD,2025-01-02 08:00:00
LOT-0009370,EMERALD,PORT-0076,C4,TICKER,SEC-0065,2024-12-31,4535.0,332.208,1506563.28,387064.06,1119499.22,Equity,USD,2025-01-02 08:00:00
LOT-0009371,EMERALD,PORT-0076,C4,TICKER,SEC-0065,2024-12-31,763.0,332.8227,253943.72,186737.0,67206.72,Equity,USD,2025-01-02 08:00:00
LOT-0009372,EMERALD,PORT-0076,JAWI,TICKER,,2024-12-31,80.0,447.5771,35806.17,39943.7,-4137.53,,USD,2025-01-02 08:00:00
LOT-0009373,EMERALD,PORT-0076,JAWI,TICKER,,2024-12-31,3210.0,449.0351,1441402.67,885230.37,556172.3,,USD,2025-01-02 08:00:00
LOT-0009374,EMERALD,PORT-0076,JAWI,TICKER,,2024-12-31,857.0,447.5066,383513.16,79981.32,303531.84,,USD,2025-01-02 08:00:00
LOT-0009375,EMERALD,PORT-0076,OLC,TICKER,SEC-0135,2024-12-31,3290.0,310.9026,1022869.55,786358.36,236511.19,Alternatives,USD,2025-01-02 08:00:00
LOT-0009376,EMERALD,PORT-0076,OLC,TICKER,SEC-0135,2024-12-31,406.0,310.841,126201.45,76927.34,49274.11,Alternatives,USD,2025-01-02 08:00:00
LOT-0009377,EMERALD,PORT-0076,FPA,TICKER,SEC-0001,2024-12-31,100.0,321.1131,32111.31,3915.95,28195.36,Real Estate,USD,2025-01-02 08:00:00
LOT-0009378,EMERALD,PORT-0076,FPA,TICKER,SEC-0001,2024-12-31,630.0,320.0487,201630.68,146555.7,55074.98,Real Estate,USD,2025-01-02 08:00:00
LOT-0009379,EMERALD,PORT-0076,S10,TICKER,SEC-0169,2024-12-31,2784.0,385.8145,1074107.57,1148425.06,-74317.49,Real Estate,USD,2025-01-02 08:00:00
LOT-0009380,EMERALD,PORT-0076,HASI,TICKER,SEC-0050,2024-12-31,2534.0,332.9423,843675.79,294358.06,549317.73,Real Estate,USD,2025-01-02 08:00:00
LOT-0009381,EMERALD,PORT-0076,HASI,TICKER,SEC-0050,2024-12-31,2466.0,332.451,819824.17,730030.94,89793.23,Real Estate,USD,2025-01-02 08:00:00
LOT-0009382,EMERALD,PORT-0076,HASI,TICKER,SEC-0050,2024-12-31,4085.0,331.9155,1355874.82,1207063.17,148811.65,Real Estate,USD,2025-01-02 08:00:00
LOT-0009383,EMERALD,PORT-0076,HASI,TICKER,SEC-0050,2024-12-31,940.0,333.6893,313667.94,306424.96,7242.98,Real Estate,USD,2025-01-02 08:00:00
LOT-0009384,EMERALD,PORT-0076,A1,TICKER,SEC-0008,2024-12-31,2733.0,411.973,1125922.21,145774.94,980147.27,Real Estate,USD,2025-01-02 08:00:00
LOT-0009385,EMERALD,PORT-0076,A1,TICKER,SEC-0008,2024-12-31,869.0,412.4431,358413.05,106498.99,251914.06,Real Estate,USD,2025-01-02 08:00:00
LOT-0009386,EMERALD,PORT-0076,BAMP,TICKER,SEC-0138,2024-12-31,3688.0,55.745,205587.56,1783213.65,-1577626.09,Cash,USD,2025-01-02 08:00:00
LOT-0009387,EMERALD,PORT-0076,BAMP,TICKER,SEC-0138,2024-12-31,876.0,55.7101,48802.05,180456.96,-131654.91,Cash,USD,2025-01-02 08:00:00
LOT-0009388,EMERALD,PORT-0076,C11,TICKER,,2024-12-31,1854.0,52.2032,96784.73,107065.9,-10281.17,,USD,2025-01-02 08:00:00
LOT-0009389,EMERALD,PORT-0076,C11,TICKER,,2024-12-31,3735.0,52.2595,195189.23,678167.31,-482978.08,,USD,2025-01-02 08:00:00
LOT-0009390,EMERALD,PORT-0076,P10,TICKER,SEC-0188,2024-12-31,1339.0,60.4095,80888.32,111535.22,-30646.9,Real Estate,USD,2025-01-02 08:00:00
LOT-0009391,EMERALD,PORT-0076,P10,TICKER,SEC-0188,2024-12-31,3777.0,60.4649,228375.93,1150894.2,-922518.27,Real Estate,USD,2025-01-02 08:00:00
LOT-0009392,EMERALD,PORT-0076,HIS,TICKER,SEC-0041,2024-12-31,3330.0,209.0126,696011.96,1137166.36,-441154.4,Commodities,USD,2025-01-02 08:00:00
LOT-0009393,EMERALD,PORT-0076,HIS,TICKER,SEC-0041,2024-12-31,2339.0,208.592,487896.69,514608.07,-26711.38,Commodities,USD,2025-01-02 08:00:00
LOT-0009394,EMERALD,PORT-0076,HIS,TICKER,SEC-0041,2024-12-31,811.0,209.0674,169553.66,267241.13,-97687.47,Commodities,USD,2025-01-02 08:00:00
LOT-0009395,EMERALD,PORT-0076,GLL,TICKER,SEC-0043,2024-12-31,1339.0,408.3668,546803.15,465924.33,80878.82,Commodities,USD,2025-01-02 08:00:00
LOT-0009396,EMERALD,PORT-0076,GLL,TICKER,SEC-0043,2024-12-31,437.0,406.8275,177783.62,21688.22,156095.4,Commodities,USD,2025-01-02 08:00:00
LOT-0009397,EMERALD,PORT-0076,GLL,TICKER,SEC-0043,2024-12-31,571.0,407.0146,232405.34,138108.28,94297.06,Commodities,USD,2025-01-02 08:00:00
LOT-0009398,EMERALD,PORT-0076,GLL,TICKER,SEC-0043,2024-12-31,2023.0,407.1996,823764.79,531809.68,291955.11,Commodities,USD,2025-01-02 08:00:00
LOT-0009399,EMERALD,PORT-0076,KAGS,TICKER,SEC-0145,2024-12-31,3329.0,92.6446,308413.87,453266.99,-144853.12,Cash,USD,2025-01-02 08:00:00
LOT-0009400,EMERALD,PORT-0076,KAGS,TICKER,SEC-0145,2024-12-31,2499.0,92.5592,231305.44,540371.76,-309066.32,Cash,USD,2025-01-02 08:00:00
LOT-0009401,EMERALD,PORT-0076,S9,TICKER,,2024-12-31,3660.0,65.8419,240981.35,1543577.92,-1302596.57,,USD,2025-01-02 08:00:00
LOT-0009402,EMERALD,PORT-0076,S9,TICKER,,2024-12-31,3238.0,65.8812,213323.33,1598834.38,-1385511.05,,USD,2025-01-02 08:00:00
LOT-0009403,EMERALD,PORT-0076,S9,TICKER,,2024-12-31,1193.0,65.9261,78649.84,25085.21,53564.63,,USD,2025-01-02 08:00:00
LOT-0009404,EMERALD,PORT-0076,CAAP,TICKER,SEC-0012,2024-12-31,907.0,288.3212,261507.33,410586.93,-149079.6,Real Estate,USD,2025-01-02 08:00:00
LOT-0009405,EMERALD,PORT-0076,CAAP,TICKER,SEC-0012,2024-12-31,3596.0,288.1871,1036320.81,1194670.31,-158349.5,Real Estate,USD,2025-01-02 08:00:00
LOT-0009406,EMERALD,PORT-0076,PABC,TICKER,SEC-0104,2024-12-31,1624.0,24.9599,40534.88,118771.89,-78237.01,Alternatives,USD,2025-01-02 08:00:00
LOT-0009407,EMERALD,PORT-0076,PABC,TICKER,SEC-0104,2024-12-31,3113.0,24.9379,77631.68,1189473.88,-1111842.2,Alternatives,USD,2025-01-02 08:00:00
LOT-0009408,EMERALD,PORT-0076,FANA,TICKER,SEC-0067,2024-12-31,1981.0,274.0677,542928.11,701431.09,-158502.98,Commodities,USD,2025-01-02 08:00:00
LOT-0009409,EMERALD,PORT-0076,SLL,TICKER,SEC-0025,2024-12-31,1834.0,22.731,41688.65,323399.49,-281710.84,Alternatives,USD,2025-01-02 08:00:00
LOT-0009410,EMERALD,PORT-0076,SLL,TICKER,SEC-0025,2024-12-31,2737.0,22.7294,62210.37,310434.1,-248223.73,Alternatives,USD,2025-01-02 08:00:00
LOT-0009411,EMERALD,PORT-0076,L9,TICKER,SEC-0155,2024-12-31,2747.0,83.1521,228418.82,422391.36,-193972.54,Equity,USD,2025-01-02 08:00:00
LOT-0009412,EMERALD,PORT-0076,L9,TICKER,SEC-0155,2024-12-31,160.0,83.3425,13334.8,39506.11,-26171.31,Equity,USD,2025-01-02 08:00:00
LOT-0009413,EMERALD,PORT-0076,S8,TICKER,,2024-12-31,3253.0,133.7154,434976.2,95948.21,339027.99,,USD,2025-01-02 08:00:00
LOT-0009414,EMERALD,PORT-0076,S8,TICKER,,2024-12-31,1012.0,133.5979,135201.07,162982.6,-27781.53,,USD,2025-01-02 08:00:00
LOT-0009415,EMERALD,PORT-0076,S8,TICKER,,2024-12-31,2992.0,133.4448,399266.84,1406205.89,-1006939.05,,USD,2025-01-02 08:00:00
LOT-0009416,EMERALD,PORT-0076,CPL,TICKER,SEC-0100,2024-12-31,3222.0,393.9408,1269277.26,1449237.56,-179960.3,Cash,USD,2025-01-02 08:00:00
LOT-0009417,EMERALD,PORT-0076,CPL,TICKER,SEC-0100,2024-12-31,1946.0,394.3032,767314.03,294885.36,472428.67,Cash,USD,2025-01-02 08:00:00
LOT-0009418,EMERALD,PORT-0076,SAML,TICKER,SEC-0084,2024-12-31,1881.0,274.8825,517053.98,214784.43,302269.55,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009419,EMERALD,PORT-0076,SAML,TICKER,SEC-0084,2024-12-31,2907.0,275.2628,800188.96,71254.93,728934.03,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009420,EMERALD,PORT-0076,SAML,TICKER,SEC-0084,2024-12-31,3301.0,276.0768,911329.52,124861.65,786467.87,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009421,EMERALD,PORT-0076,SAML,TICKER,SEC-0084,2024-12-31,1916.0,275.9423,528705.45,269862.85,258842.6,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009422,EMERALD,PORT-0076,SAML,TICKER,SEC-0084,2024-12-31,107.0,274.7861,29402.11,5290.71,24111.4,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009423,EMERALD,PORT-0076,P5,TICKER,SEC-0143,2024-12-31,1979.0,431.2751,853493.42,150327.21,703166.21,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009424,EMERALD,PORT-0076,P5,TICKER,SEC-0143,2024-12-31,3214.0,429.8436,1381517.33,529845.58,851671.75,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009425,EMERALD,PORT-0076,L1,TICKER,,2024-12-31,4405.0,302.5003,1332513.82,1827212.5,-494698.68,,USD,2025-01-02 08:00:00
LOT-0009426,EMERALD,PORT-0076,L1,TICKER,,2024-12-31,1892.0,303.946,575065.83,192501.54,382564.29,,USD,2025-01-02 08:00:00
LOT-0009427,EMERALD,PORT-0076,HASL,TICKER,SEC-0009,2024-12-31,1265.0,293.2656,370980.98,606187.24,-235206.26,Cash,USD,2025-01-02 08:00:00
LOT-0009428,EMERALD,PORT-0076,HASL,TICKER,SEC-0009,2024-12-31,1408.0,292.9797,412515.42,243038.96,169476.46,Cash,USD,2025-01-02 08:00:00
LOT-0009429,EMERALD,PORT-0076,HASL,TICKER,SEC-0009,2024-12-31,1607.0,292.0078,469256.53,706489.75,-237233.22,Cash,USD,2025-01-02 08:00:00
LOT-0009430,EMERALD,PORT-0076,CASL,TICKER,SEC-0040,2024-12-31,646.0,430.2696,277954.16,157434.79,120519.37,Commodities,USD,2025-01-02 08:00:00
LOT-0009431,EMERALD,PORT-0076,CASL,TICKER,SEC-0040,2024-12-31,1480.0,429.743,636019.64,720573.08,-84553.44,Commodities,USD,2025-01-02 08:00:00
LOT-0009432,EMERALD,PORT-0076,JAHA,TICKER,SEC-0187,2024-12-31,1124.0,336.7372,378492.61,40843.8,337648.81,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009433,EMERALD,PORT-0076,JAHA,TICKER,SEC-0187,2024-12-31,2637.0,338.2397,891938.09,368809.24,523128.85,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009434,EMERALD,PORT-0076,JAHA,TICKER,SEC-0187,2024-12-31,1435.0,337.0005,483595.72,451501.22,32094.5,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009435,EMERALD,PORT-0076,GAJL,TICKER,SEC-0063,2024-12-31,118.0,57.1727,6746.38,17822.2,-11075.82,Alternatives,USD,2025-01-02 08:00:00
LOT-0009436,EMERALD,PORT-0076,A4,TICKER,SEC-0119,2024-12-31,1277.0,385.8605,492743.86,450249.0,42494.86,Real Estate,USD,2025-01-02 08:00:00
LOT-0009437,EMERALD,PORT-0076,DASI,TICKER,SEC-0108,2024-12-31,2095.0,105.1387,220265.58,516139.7,-295874.12,Alternatives,USD,2025-01-02 08:00:00
LOT-0009438,EMERALD,PORT-0076,DASI,TICKER,SEC-0108,2024-12-31,233.0,104.7091,24397.22,14421.09,9976.13,Alternatives,USD,2025-01-02 08:00:00
LOT-0009439,EMERALD,PORT-0076,JAMS,TICKER,SEC-0199,2024-12-31,879.0,80.9217,71130.17,288033.18,-216903.01,Equity,USD,2025-01-02 08:00:00
LOT-0009440,EMERALD,PORT-0076,JAMS,TICKER,SEC-0199,2024-12-31,2231.0,80.98,180666.38,978507.68,-797841.3,Equity,USD,2025-01-02 08:00:00
LOT-0009441,EMERALD,PORT-0076,S2,TICKER,SEC-0083,2024-12-31,361.0,481.1532,173696.31,96387.22,77309.09,Equity,USD,2025-01-02 08:00:00
LOT-0009442,EMERALD,PORT-0076,S2,TICKER,SEC-0083,2024-12-31,396.0,480.7418,190373.75,33407.51,156966.24,Equity,USD,2025-01-02 08:00:00
LOT-0009443,EMERALD,PORT-0076,BAOS,TICKER,SEC-0033,2024-12-31,3836.0,250.4408,960690.91,1630688.97,-669998.06,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009444,EMERALD,PORT-0076,BAOS,TICKER,SEC-0033,2024-12-31,3700.0,250.838,928100.6,979401.47,-51300.87,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009445,EMERALD,PORT-0076,JAWS,TICKER,SEC-0107,2024-12-31,2833.0,476.1925,1349053.35,437162.78,911890.57,Cash,USD,2025-01-02 08:00:00
LOT-0009446,EMERALD,PORT-0076,MACL,TICKER,SEC-0164,2024-12-31,1582.0,144.1488,228043.4,220474.8,7568.6,Real Estate,USD,2025-01-02 08:00:00
LOT-0009447,EMERALD,PORT-0076,MACL,TICKER,SEC-0164,2024-12-31,2199.0,143.9246,316490.2,582044.73,-265554.53,Real Estate,USD,2025-01-02 08:00:00
LOT-0009448,EMERALD,PORT-0076,MACL,TICKER,SEC-0164,2024-12-31,1891.0,144.5123,273272.76,225865.39,47407.37,Real Estate,USD,2025-01-02 08:00:00
LOT-0009449,EMERALD,PORT-0076,MACL,TICKER,SEC-0164,2024-12-31,3015.0,144.0768,434391.55,403762.17,30629.38,Real Estate,USD,2025-01-02 08:00:00
LOT-0009450,EMERALD,PORT-0076,MASA,TICKER,SEC-0082,2024-12-31,1644.0,175.1178,287893.66,780509.22,-492615.56,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009451,EMERALD,PORT-0076,MASA,TICKER,SEC-0082,2024-12-31,1751.0,174.9381,306316.61,376074.18,-69757.57,Fixed Income,USD,2025-01-02 08:00:00
LOT-0009452,EMERALD,PORT-0076,S11,TICKER,SEC-0177,2024-12-31,3033.0,286.7184,869616.91,1401347.0,-531730.09,Cash,USD,2025-01-02 08:00:00
LOT-0009453,EMERALD,PORT-0076,S11,TICKER,SEC-0177,2024-12-31,2790.0,286.5387,799442.97,447774.08,351668.89,Cash,USD,2025-01-02 08:00:00
LOT-0009454,EMERALD,PORT-0076,S11,TICKER,SEC-0177,2024-12-31,918.0,286.3208,262842.49,251932.98,10909.51,Cash,USD,2025-01-02 08:00:00
LOT-0009455,EMERALD,PORT-0076,S11,TICKER,SEC-0177,2024-12-31,479.0,287.0519,137497.86,153708.66,-16210.8,Cash,USD,2025-01-02 08:00:00
LOT-0009456,EMERALD,PORT-0076,HAWL,TICKER,SEC-0116,2024-12-31,3684.0,157.0305,578500.36,102332.31,476168.05,Equity,USD,2025-01-02 08:00:00
LOT-0009457,EMERALD,PORT-0076,HAWL,TICKER,SEC-0116,2024-12-31,537.0,157.0028,84310.5,179891.4,-95580.9,Equity,USD,2025-01-02 08:00:00
LOT-0009458,EMERALD,PORT-0076,SABS,TICKER,,2024-12-31,2758.0,39.0906,107811.87,458081.74,-350269.87,,USD,2025-01-02 08:00:00
LOT-0009459,EMERALD,PORT-0076,C17,TICKER,SEC-0197,2024-12-31,4484.0,109.0417,488942.98,1212684.35,-723741.37,Cash,USD,2025-01-02 08:00:00
LOT-0009460,EMERALD,PORT-0076,C17,TICKER,SEC-0197,2024-12-31,3726.0,109.0299,406245.41,707949.69,-301704.28,Cash,USD,2025-01-02 08:00:00
LOT-0009461,EMERALD,PORT-0076,C17,TICKER,SEC-0197,2024-12-31,1809.0,108.8775,196959.4,526203.01,-329243.61,Cash,USD,2025-01-02 08:00:00
LOT-0009462,EMERALD,PORT-0076,SPA,TICKER,,2024-12-31,1165.0,300.0185,349521.55,377212.9,-27691.35,,USD,2025-01-02 08:00:00
LOT-0009463,EMERALD,PORT-0076,SPA,TICKER,,2024-12-31,1199.0,299.3231,358888.4,303393.64,55494.76,,USD,2025-01-02 08:00:00
LOT-0009464,EMERALD,PORT-0076,SPA,TICKER,,2024-12-31,2176.0,299.7857,652333.68,854804.83,-202471.15,,USD,2025-01-02 08:00:00
LOT-0009465,EMERALD,PORT-0076,SPA,TICKER,,2024-12-31,551.0,298.8576,164670.54,253563.04,-88892.5,,USD,2025-01-02 08:00:00
LOT-0009466,EMERALD,PORT-0076,HASS,TICKER,SEC-0044,2024-12-31,556.0,259.9822,144550.1,164392.8,-19842.7,Real Estate,USD,2025-01-02 08:00:00
LOT-0009467,EMERALD,PORT-0076,HASS,TICKER,SEC-0044,2024-12-31,326.0,260.2701,84848.05,113965.66,-29117.61,Real Estate,USD,2025-01-02 08:00:00
LOT-0009468,EMERALD,PORT-0076,HASS,TICKER,SEC-0044,2024-12-31,2263.0,259.2899,586773.04,407994.23,178778.81,Real Estate,USD,2025-01-02 08:00:00
LOT-0009469,EMERALD,PORT-0076,S1,TICKER,SEC-0061,2024-12-31,4500.0,158.8022,714609.9,1733713.65,-1019103.75,Commodities,USD,2025-01-02 08:00:00
LOT-0009470,EMERALD,PORT-0076,JASS,TICKER,SEC-0141,2024-12-31,3144.0,148.1045,465640.55,189630.99,276009.56,Cash,USD,2025-01-02 08:00:00
LOT-0009471,EMERALD,PORT-0076,RGS,TICKER,SEC-0099,2024-12-31,812.0,369.0113,299637.18,335025.27,-35388.09,Real Estate,USD,2025-01-02 08:00:00
LOT-0009472,EMERALD,PORT-0076,RGS,TICKER,SEC-0099,2024-12-31,369.0,368.331,135914.14,31509.17,104404.97,Real Estate,USD,2025-01-02 08:00:00
LOT-0009473,EMERALD,PORT-0076,RGS,TICKER,SEC-0099,2024-12-31,1955.0,368.0165,719472.26,143806.87,575665.39,Real Estate,USD,2025-01-02 08:00:00
LOT-0009474,EMERALD,PORT-0076,TIA,TICKER,SEC-0165,2024-12-31,803.0,121.8731,97864.1,198703.8,-100839.7,Cash,USD,2025-01-02 08:00:00
LOT-0009475,EMERALD,PORT-0076,C14,TICKER,SEC-0170,2024-12-31,1719.0,455.9349,783752.09,192076.93,591675.16,Commodities,USD,2025-01-02 08:00:00
LOT-0009476,EMERALD,PORT-0076,C14,TICKER,SEC-0170,2024-12-31,3056.0,454.9198,1390234.91,1527641.84,-137406.93,Commodities,USD,2025-01-02 08:00:00
LOT-0009477,EMERALD,PORT-0076,C14,TICKER,SEC-0170,2024-12-31,1212.0,457.0134,553900.24,157999.71,395900.53,Commodities,USD,2025-01-02 08:00:00
LOT-0009478,EMERALD,PORT-0076,C14,TICKER,SEC-0170,2024-12-31,882.0,456.4716,402607.95,183187.96,219419.99,Commodities,USD,2025-01-02 08:00:00
LOT-0009479,EMERALD,PORT-0076,SIP,TICKER,SEC-0046,2024-12-31,571.0,471.5493,269254.65,53569.56,215685.09,Real Estate,USD,2025-01-02 08:00:00
LOT-0009480,EMERALD,PORT-0076,SIP,TICKER,SEC-0046,2024-12-31,1163.0,470.5927,547299.31,510752.15,36547.16,Real Estate,USD,2025-01-02 08:00:00
LOT-0009481,EMERALD,PORT-0076,C9,TICKER,SEC-0106,2024-12-31,1704.0,135.5527,230981.8,207213.05,23768.75,Real Estate,USD,2025-01-02 08:00:00
LOT-0009482,EMERALD,PORT-0076,C16,TICKER,SEC-0185,2024-12-31,1349.0,12.7019,17134.86,265550.78,-248415.92,Cash,USD,2025-01-02 08:00:00
LOT-0009483,EMERALD,PORT-0076,CAJA,TICKER,,2024-12-31,2557.0,138.3463,353751.49,958302.74,-604551.25,,USD,2025-01-02 08:00:00
LOT-0009484,EMERALD,PORT-0076,CAJA,TICKER,,2024-12-31,2805.0,138.341,388046.51,561968.85,-173922.34,,USD,2025-01-02 08:00:00
LOT-0009485,EMERALD,PORT-0076,CAJA,TICKER,,2024-12-31,839.0,138.3602,116084.21,305385.09,-189300.88,,USD,2025-01-02 08:00:00
LOT-0009486,EMERALD,PORT-0076,L8,TICKER,SEC-0142,2024-12-31,1436.0,239.8498,344424.31,39361.33,305062.98,Alternatives,USD,2025-01-02 08:00:00
LOT-0009487,EMERALD,PORT-0076,GADC,TICKER,SEC-0003,2024-12-31,2349.0,373.2404,876741.7,947482.3,-70740.6,Alternatives,USD,2025-01-02 08:00:00
