lot_id,account_id,security_id,acquisition_date,acquisition_price,original_quantity,remaining_quantity,cost_basis,source_system
LOT-0008049,ACC-0065,SEC-0042,2024-01-13,48.8858,1189.0,757.0,37006.55,DW
LOT-0008050,ACC-0065,SEC-0042,2022-05-14,227.744,1979.0,1796.0,409028.22,DW
LOT-0008051,ACC-0065,SEC-0042,2020-07-07,430.0278,3142.0,3029.0,1302554.21,DW
LOT-0008052,ACC-0065,SEC-0153,2022-04-16,172.734,2515.0,2352.0,406270.37,DW
LOT-0008053,ACC-0065,SEC-0153,2021-11-26,425.6884,1183.0,1024.0,435904.92,DW
LOT-0008054,ACC-0065,SEC-0153,2020-05-09,301.3779,3232.0,1662.0,500890.07,DW
LOT-0008055,ACC-0065,SEC-0020,2024-08-01,168.6068,160.0,103.0,17366.5,DW
LOT-0008056,ACC-0065,SEC-0070,2022-10-16,167.8214,1885.0,973.0,163290.22,DW
LOT-0008057,ACC-0065,SEC-0070,2020-10-30,287.9648,2901.0,1853.0,533598.77,DW
LOT-0008058,ACC-0065,SEC-0091,2023-11-19,152.3204,716.0,593.0,90326.0,DW
LOT-0008059,ACC-0065,SEC-0151,2024-03-01,102.3375,1248.0,1209.0,123726.04,DW
LOT-0008060,ACC-0065,SEC-0151,2024-08-10,389.6405,3839.0,2565.0,999427.88,DW
LOT-0008061,ACC-0065,SEC-0151,2023-10-14,192.2111,3978.0,3733.0,717524.04,DW
LOT-0008062,ACC-0065,SEC-0125,2022-11-08,310.1408,2414.0,2333.0,723558.49,DW
LOT-0008063,ACC-0065,SEC-0125,2020-04-25,296.8062,2754.0,2162.0,641695.0,DW
LOT-0008064,ACC-0065,SEC-0116,2023-11-17,367.8157,688.0,483.0,177654.98,DW
LOT-0008065,ACC-0065,SEC-0116,2024-12-01,267.4202,2845.0,2509.0,670957.28,DW
LOT-0008066,ACC-0065,SEC-0116,2023-02-04,320.118,2571.0,2390.0,765082.02,DW
LOT-0008067,ACC-0065,SEC-0061,2024-02-06,391.3511,3955.0,3924.0,1535661.72,DW
LOT-0008068,ACC-0065,SEC-0061,2022-04-24,427.4503,2182.0,1143.0,488575.69,DW
LOT-0008069,ACC-0065,SEC-0105,2021-08-30,324.2008,2626.0,1638.0,531040.91,DW
LOT-0008070,ACC-0065,SEC-0105,2022-06-20,424.3164,2118.0,1662.0,705213.86,DW
LOT-0008071,ACC-0065,SEC-0105,2021-03-26,288.9976,2543.0,2302.0,665272.48,DW
LOT-0008072,ACC-0065,SEC-0105,2023-01-15,488.2802,3976.0,3487.0,1702633.06,DW
LOT-0008073,ACC-0065,SEC-0097,2021-01-26,324.8673,1459.0,995.0,323242.96,DW
LOT-0008074,ACC-0065,SEC-0097,2024-08-29,227.4083,788.0,551.0,125301.97,DW
LOT-0008075,ACC-0065,SEC-0005,2020-10-30,494.8981,3890.0,1998.0,988806.4,DW
LOT-0008076,ACC-0065,SEC-0005,2024-06-17,18.4367,2263.0,1393.0,25682.32,DW
LOT-0008077,ACC-0065,SEC-0005,2023-11-25,347.9707,823.0,558.0,194167.65,DW
LOT-0008078,ACC-0065,SEC-0005,2022-05-28,263.2289,1794.0,1243.0,327193.52,DW
LOT-0008079,ACC-0065,SEC-0147,2024-10-30,172.9575,1591.0,858.0,148397.54,DW
LOT-0008080,ACC-0065,SEC-0147,2022-12-13,218.424,693.0,505.0,110304.12,DW
LOT-0008081,ACC-0065,SEC-0137,2020-03-17,387.6168,3653.0,3267.0,1266344.09,DW
LOT-0008082,ACC-0065,SEC-0137,2023-12-30,146.2008,3224.0,2504.0,366086.8,DW
LOT-0008083,ACC-0065,SEC-0082,2020-11-25,440.8426,3954.0,3652.0,1609957.18,DW
LOT-0008084,ACC-0065,SEC-0082,2022-05-04,338.5921,4913.0,4105.0,1389920.57,DW
LOT-0008085,ACC-0065,SEC-0082,2023-03-20,13.5015,1714.0,1127.0,15216.19,DW
LOT-0008086,ACC-0065,SEC-0082,2023-10-18,348.4345,4051.0,2764.0,963072.96,DW
LOT-0008087,ACC-0065,SEC-0149,2021-05-28,243.8372,2243.0,1365.0,332837.78,DW
LOT-0008088,ACC-0065,SEC-0149,2021-06-12,473.3227,263.0,191.0,90404.64,DW
LOT-0008089,ACC-0065,SEC-0030,2021-01-02,487.1353,1811.0,1628.0,793056.27,DW
LOT-0008090,ACC-0065,SEC-0030,2020-02-21,32.2665,3069.0,2223.0,71728.43,DW
LOT-0008091,ACC-0065,SEC-0156,2024-04-27,165.6103,2783.0,2161.0,357883.86,DW
LOT-0008092,ACC-0065,SEC-0156,2020-07-15,23.7659,4663.0,3459.0,82206.25,DW
LOT-0008093,ACC-0065,SEC-0156,2021-12-31,469.0662,1200.0,941.0,441391.29,DW
LOT-0008094,ACC-0065,SEC-0143,2020-05-09,282.8055,862.0,555.0,156957.05,DW
LOT-0008095,ACC-0065,SEC-0143,2020-11-08,291.0172,1620.0,990.0,288107.03,DW
LOT-0008096,ACC-0065,SEC-0143,2024-05-04,244.9271,112.0,106.0,25962.27,DW
LOT-0008097,ACC-0065,SEC-0024,2020-04-09,479.1222,1923.0,1169.0,560093.85,DW
LOT-0008098,ACC-0065,SEC-0024,2022-08-19,284.041,3449.0,2590.0,735666.19,DW
LOT-0008099,ACC-0065,SEC-0113,2020-02-04,218.2754,4674.0,3543.0,773349.74,DW
LOT-0008100,ACC-0065,SEC-0077,2023-10-21,272.5078,2185.0,1821.0,496236.7,DW
LOT-0008101,ACC-0065,SEC-0077,2024-08-29,467.8106,2427.0,1664.0,778436.84,DW
LOT-0008102,ACC-0065,SEC-0077,2022-12-16,286.4197,2300.0,1430.0,409580.17,DW
LOT-0008103,ACC-0065,SEC-0193,2020-09-11,397.4692,1524.0,1380.0,548507.5,DW
LOT-0008104,ACC-0065,SEC-0193,2023-02-18,472.2865,3810.0,3180.0,1501871.07,DW
LOT-0008105,ACC-0065,SEC-0193,2022-06-10,245.8815,3329.0,2253.0,553971.02,DW
LOT-0008106,ACC-0065,SEC-0060,2023-01-29,347.3384,4035.0,3093.0,1074317.67,DW
LOT-0008107,ACC-0065,SEC-0060,2021-06-21,371.3203,2786.0,1429.0,530616.71,DW
LOT-0008108,ACC-0065,SEC-0060,2021-11-20,456.8531,4049.0,3095.0,1413960.34,DW
LOT-0008109,ACC-0065,SEC-0100,2024-01-27,113.5028,2474.0,1598.0,181377.47,DW
LOT-0008110,ACC-0065,SEC-0100,2022-11-26,394.2515,3183.0,1665.0,656428.75,DW
LOT-0008111,ACC-0065,SEC-0100,2024-10-19,84.9288,4712.0,2395.0,203404.48,DW
LOT-0008112,ACC-0065,SEC-0112,2020-06-29,238.7884,4755.0,4191.0,1000762.18,DW
LOT-0008113,ACC-0065,SEC-0112,2021-09-01,129.9006,2090.0,1059.0,137564.74,DW
LOT-0008114,ACC-0065,SEC-0094,2021-02-26,68.2525,3856.0,3513.0,239771.03,DW
LOT-0008115,ACC-0065,SEC-0094,2024-06-08,178.2054,1897.0,1311.0,233627.28,DW
LOT-0008116,ACC-0065,SEC-0094,2022-06-21,53.7729,3275.0,1665.0,89531.88,DW
LOT-0008117,ACC-0065,SEC-0053,2022-12-03,32.069,303.0,277.0,8883.11,DW
LOT-0008118,ACC-0065,SEC-0053,2023-01-14,280.478,266.0,218.0,61144.2,DW
LOT-0008119,ACC-0065,SEC-0158,2021-08-17,77.5117,3168.0,1621.0,125646.47,DW
LOT-0008120,ACC-0065,SEC-0158,2020-01-07,446.9997,3153.0,1635.0,730844.51,DW
LOT-0008121,ACC-0065,SEC-0158,2021-04-09,198.3692,3074.0,2010.0,398722.09,DW
LOT-0008122,ACC-0065,SEC-0158,2023-07-25,172.6964,3281.0,2853.0,492702.83,DW
LOT-0008123,ACC-0065,SEC-0179,2022-01-30,473.2625,4610.0,2824.0,1336493.3,DW
LOT-0008124,ACC-0065,SEC-0179,2021-03-30,202.9333,2856.0,2004.0,406678.33,DW
LOT-0008125,ACC-0065,SEC-0179,2022-03-10,78.6513,907.0,618.0,48606.5,DW
LOT-0008126,ACC-0065,SEC-0166,2020-08-05,259.8937,3745.0,2780.0,722504.49,DW
LOT-0008127,ACC-0065,SEC-0136,2022-12-17,41.6645,3840.0,2490.0,103744.6,DW
LOT-0008128,ACC-0065,SEC-0136,2021-04-25,337.2626,1377.0,1134.0,382455.79,DW
LOT-0008129,ACC-0065,SEC-0135,2020-01-12,393.8797,3190.0,2728.0,1074503.82,DW
LOT-0008130,ACC-0065,SEC-0135,2022-09-01,354.1506,3389.0,1754.0,621180.15,DW
LOT-0008131,ACC-0065,SEC-0090,2022-12-01,113.7422,4545.0,3886.0,442002.19,DW
LOT-0008132,ACC-0065,SEC-0090,2024-10-25,143.8804,4867.0,4629.0,666022.37,DW
LOT-0008133,ACC-0065,SEC-0090,2021-11-01,435.2122,2764.0,2400.0,1044509.28,DW
LOT-0008134,ACC-0065,SEC-0167,2022-02-20,319.6635,4227.0,2334.0,746094.61,DW
LOT-0008135,ACC-0065,SEC-0167,2024-11-11,346.8381,1945.0,1691.0,586503.23,DW
LOT-0008136,ACC-0065,SEC-0167,2024-08-19,286.6682,2560.0,1853.0,531196.17,DW
LOT-0008137,ACC-0065,SEC-0192,2021-08-11,255.5317,667.0,466.0,119077.77,DW
LOT-0008138,ACC-0065,SEC-0192,2022-08-22,480.031,4564.0,2516.0,1207758.0,DW
LOT-0008139,ACC-0065,SEC-0192,2024-10-26,122.6131,3171.0,2052.0,251602.08,DW
LOT-0008140,ACC-0065,SEC-0192,2021-07-16,63.2051,985.0,540.0,34130.75,DW
LOT-0008141,ACC-0065,SEC-0178,2024-08-12,59.5625,1337.0,843.0,50211.19,DW
LOT-0008142,ACC-0065,SEC-0178,2022-08-17,198.6771,852.0,613.0,121789.06,DW
LOT-0008143,ACC-0065,SEC-0178,2024-04-17,85.8459,1811.0,1287.0,110483.67,DW
LOT-0008144,ACC-0065,SEC-0130,2022-02-10,231.6899,944.0,881.0,204118.8,DW
LOT-0008145,ACC-0065,SEC-0130,2020-07-04,380.3988,4443.0,3009.0,1144619.99,DW
LOT-0008146,ACC-0065,SEC-0130,2022-02-15,397.9723,3230.0,3136.0,1248041.13,DW
LOT-0008147,ACC-0065,SEC-0198,2022-03-07,147.248,282.0,149.0,21939.95,DW
LOT-0008148,ACC-0065,SEC-0198,2021-10-03,327.3056,3123.0,2266.0,741674.49,DW
LOT-0008149,ACC-0065,SEC-0198,2022-04-22,452.8341,3295.0,1795.0,812837.21,DW
LOT-0008150,ACC-0065,SEC-0089,2022-07-17,28.0432,1461.0,1010.0,28323.63,DW
LOT-0008151,ACC-0065,SEC-0089,2020-04-13,50.4181,4188.0,3706.0,186849.48,DW
LOT-0008152,ACC-0065,SEC-0093,2022-05-29,52.9061,2145.0,1112.0,58831.58,DW
LOT-0008153,ACC-0065,SEC-0093,2023-06-08,138.6212,613.0,363.0,50319.5,DW
LOT-0008154,ACC-0065,SEC-0093,2023-06-15,149.1252,1791.0,1486.0,221600.05,DW
LOT-0008155,ACC-0065,SEC-0093,2020-10-08,320.1074,3038.0,2721.0,871012.24,DW
LOT-0008156,ACC-0065,SEC-0164,2022-11-07,135.9062,3333.0,3065.0,416552.5,DW
LOT-0008157,ACC-0065,SEC-0164,2020-06-11,442.9026,4193.0,4050.0,1793755.53,DW
LOT-0008158,ACC-0065,SEC-0183,2020-05-02,236.8246,318.0,254.0,60153.45,DW
LOT-0008159,ACC-0065,SEC-0183,2022-03-14,415.9607,762.0,611.0,254151.99,DW
LOT-0008160,ACC-0065,SEC-0063,2022-06-06,130.8,2022.0,1340.0,175272.0,DW
LOT-0008161,ACC-0065,SEC-0063,2023-12-30,163.1046,951.0,701.0,114336.32,DW
LOT-0008162,ACC-0065,SEC-0063,2022-08-01,11.191,4028.0,2581.0,28883.97,DW
LOT-0008163,ACC-0065,SEC-0029,2021-02-16,69.3219,2239.0,2065.0,143149.72,DW
LOT-0008164,ACC-0065,SEC-0138,2023-12-19,223.312,707.0,478.0,106743.14,DW
LOT-0008165,ACC-0065,SEC-0138,2023-05-03,85.912,1831.0,1268.0,108936.42,DW
LOT-0008166,ACC-0065,SEC-0138,2021-10-18,106.754,4105.0,2936.0,313429.74,DW
LOT-0008167,ACC-0065,SEC-0065,2024-01-24,417.2497,1118.0,702.0,292909.29,DW
LOT-0008168,ACC-0065,SEC-0065,2024-03-25,432.9135,1864.0,999.0,432480.59,DW
LOT-0008169,ACC-0065,SEC-0068,2023-05-22,465.5693,4367.0,3556.0,1655564.43,DW
LOT-0008170,ACC-0065,SEC-0068,2020-08-02,79.2679,2458.0,1237.0,98054.39,DW
LOT-0008171,ACC-0065,SEC-0068,2022-08-31,452.2816,2566.0,1362.0,616007.54,DW
LOT-0008172,ACC-0065,SEC-0068,2023-05-21,327.1431,2675.0,1567.0,512633.24,DW
LOT-0008173,ACC-0066,SEC-0004,2023-04-19,141.5583,3092.0,2763.0,391125.58,DW
LOT-0008174,ACC-0066,SEC-0113,2023-10-16,214.37,1798.0,1694.0,363142.78,DW
LOT-0008175,ACC-0066,SEC-0041,2020-11-02,377.6301,2076.0,1562.0,589858.22,DW
LOT-0008176,ACC-0066,SEC-0041,2020-12-10,409.3419,4823.0,2423.0,991835.42,DW
LOT-0008177,ACC-0066,SEC-0041,2021-01-25,171.8637,2081.0,1480.0,254358.28,DW
LOT-0008178,ACC-0066,SEC-0041,2022-06-16,326.6219,1125.0,668.0,218183.43,DW
LOT-0008179,ACC-0066,SEC-0121,2023-11-06,47.0647,705.0,604.0,28427.08,DW
LOT-0008180,ACC-0066,SEC-0121,2020-07-24,111.1327,626.0,454.0,50454.25,DW
LOT-0008181,ACC-0066,SEC-0121,2024-11-01,177.3563,1582.0,1515.0,268694.79,DW
LOT-0008182,ACC-0066,SEC-0121,2021-10-23,343.4883,1186.0,711.0,244220.18,DW
LOT-0008183,ACC-0066,SEC-0019,2021-03-11,471.2844,3668.0,2773.0,1306871.64,DW
LOT-0008184,ACC-0066,SEC-0039,2024-04-30,205.0264,1470.0,1336.0,273915.27,DW
LOT-0008185,ACC-0066,SEC-0101,2021-11-26,38.5773,684.0,546.0,21063.21,DW
LOT-0008186,ACC-0066,SEC-0101,2022-02-10,268.9679,3496.0,3346.0,899966.59,DW
LOT-0008187,ACC-0066,SEC-0101,2021-04-22,437.9438,4780.0,2562.0,1122012.02,DW
LOT-0008188,ACC-0066,SEC-0049,2022-12-08,145.2554,4438.0,4203.0,610508.45,DW
LOT-0008189,ACC-0066,SEC-0049,2021-10-05,247.1718,4555.0,3096.0,765243.89,DW
LOT-0008190,ACC-0066,SEC-0049,2023-07-17,137.4445,524.0,345.0,47418.35,DW
LOT-0008191,ACC-0066,SEC-0053,2022-10-20,389.701,160.0,114.0,44425.91,DW
LOT-0008192,ACC-0066,SEC-0053,2023-11-22,125.4835,1962.0,1039.0,130377.36,DW
LOT-0008193,ACC-0066,SEC-0053,2022-09-10,28.558,792.0,757.0,21618.41,DW
LOT-0008194,ACC-0066,SEC-0079,2021-04-04,95.5487,803.0,748.0,71470.43,DW
LOT-0008195,ACC-0066,SEC-0079,2022-02-23,280.5754,3065.0,1754.0,492129.25,DW
LOT-0008196,ACC-0066,SEC-0009,2021-05-04,393.092,4966.0,2847.0,1119132.92,DW
LOT-0008197,ACC-0066,SEC-0009,2022-07-13,481.2167,587.0,526.0,253119.98,DW
LOT-0008198,ACC-0066,SEC-0009,2023-07-19,175.3019,4782.0,2691.0,471737.41,DW
LOT-0008199,ACC-0066,SEC-0178,2024-07-31,269.3894,263.0,174.0,46873.76,DW
LOT-0008200,ACC-0066,SEC-0178,2022-03-24,423.7325,4461.0,3338.0,1414419.08,DW
LOT-0008201,ACC-0066,SEC-0170,2020-12-10,311.413,2665.0,1382.0,430372.77,DW
LOT-0008202,ACC-0066,SEC-0170,2021-06-28,244.0308,1834.0,1712.0,417780.73,DW
LOT-0008203,ACC-0066,SEC-0048,2022-07-20,270.1776,2150.0,1477.0,399052.32,DW
LOT-0008204,ACC-0066,SEC-0048,2021-12-05,115.0677,2806.0,2473.0,284562.42,DW
LOT-0008205,ACC-0066,SEC-0169,2024-01-01,65.7182,306.0,299.0,19649.74,DW
LOT-0008206,ACC-0066,SEC-0159,2022-04-12,492.9629,364.0,307.0,151339.61,DW
LOT-0008207,ACC-0066,SEC-0159,2022-05-18,50.551,1475.0,883.0,44636.53,DW
LOT-0008208,ACC-0066,SEC-0055,2021-07-16,447.8936,860.0,823.0,368616.43,DW
LOT-0008209,ACC-0066,SEC-0055,2023-01-03,424.3043,3721.0,2588.0,1098099.53,DW
LOT-0008210,ACC-0066,SEC-0055,2022-09-09,400.0848,2464.0,2011.0,804570.53,DW
LOT-0008211,ACC-0066,SEC-0055,2021-04-06,468.5163,2513.0,1902.0,891118.0,DW
LOT-0008212,ACC-0066,SEC-0126,2023-02-02,447.4782,2300.0,1752.0,783981.81,DW
LOT-0008213,ACC-0066,SEC-0126,2021-12-03,423.1271,3119.0,1658.0,701544.73,DW
LOT-0008214,ACC-0066,SEC-0126,2023-12-23,236.3046,2711.0,2562.0,605412.39,DW
LOT-0008215,ACC-0066,SEC-0136,2020-07-08,414.8278,947.0,746.0,309461.54,DW
LOT-0008216,ACC-0066,SEC-0136,2021-02-27,342.7107,4824.0,3203.0,1097702.37,DW
LOT-0008217,ACC-0066,SEC-0136,2024-09-16,64.9455,3004.0,2784.0,180808.27,DW
LOT-0008218,ACC-0066,SEC-0027,2023-07-11,279.8271,4759.0,4504.0,1260341.26,DW
LOT-0008219,ACC-0066,SEC-0027,2022-03-05,387.7194,1902.0,1174.0,455182.58,DW
LOT-0008220,ACC-0066,SEC-0064,2020-07-03,162.5302,3041.0,2212.0,359516.8,DW
LOT-0008221,ACC-0066,SEC-0064,2024-08-17,38.141,4089.0,3744.0,142799.9,DW
LOT-0008222,ACC-0066,SEC-0064,2021-09-13,95.1128,4913.0,4308.0,409745.94,DW
LOT-0008223,ACC-0066,SEC-0064,2023-09-15,205.8938,4936.0,4531.0,932904.81,DW
LOT-0008224,ACC-0066,SEC-0195,2023-07-25,244.24,1817.0,1797.0,438899.28,DW
LOT-0008225,ACC-0066,SEC-0195,2021-04-11,189.0974,184.0,169.0,31957.46,DW
LOT-0008226,ACC-0066,SEC-0195,2023-01-13,276.6357,2744.0,1867.0,516478.85,DW
LOT-0008227,ACC-0066,SEC-0105,2020-09-22,237.7391,254.0,201.0,47785.56,DW
LOT-0008228,ACC-0066,SEC-0105,2020-10-25,102.2597,2275.0,1302.0,133142.13,DW
LOT-0008229,ACC-0066,SEC-0105,2021-05-21,440.6187,3989.0,3522.0,1551859.06,DW
LOT-0008230,ACC-0066,SEC-0105,2021-08-16,356.2405,112.0,67.0,23868.11,DW
LOT-0008231,ACC-0066,SEC-0197,2023-08-05,63.8957,3811.0,3189.0,203763.39,DW
LOT-0008232,ACC-0066,SEC-0197,2021-08-30,216.057,190.0,100.0,21605.7,DW
LOT-0008233,ACC-0066,SEC-0197,2023-03-03,208.7957,544.0,440.0,91870.11,DW
LOT-0008234,ACC-0066,SEC-0198,2023-10-01,170.1692,135.0,131.0,22292.17,DW
LOT-0008235,ACC-0066,SEC-0198,2023-12-27,493.2465,4066.0,2812.0,1387009.16,DW
LOT-0008236,ACC-0066,SEC-0198,2021-01-25,287.853,479.0,332.0,95567.2,DW
LOT-0008237,ACC-0066,SEC-0116,2023-05-16,73.9219,1993.0,1831.0,135351.0,DW
LOT-0008238,ACC-0066,SEC-0116,2023-08-25,123.2404,1958.0,1266.0,156022.35,DW
LOT-0008239,ACC-0066,SEC-0116,2021-11-02,477.1833,1032.0,520.0,248135.32,DW
LOT-0008240,ACC-0066,SEC-0116,2022-04-03,52.0004,2300.0,1842.0,95784.74,DW
LOT-0008241,ACC-0066,SEC-0116,2021-08-27,154.6006,2379.0,2068.0,319714.04,DW
LOT-0008242,ACC-0066,SEC-0180,2021-07-14,336.2801,2906.0,1495.0,502738.75,DW
LOT-0008243,ACC-0066,SEC-0180,2024-07-04,303.0282,3578.0,1799.0,545147.73,DW
LOT-0008244,ACC-0066,SEC-0180,2020-04-07,380.9717,1730.0,1532.0,583648.64,DW
LOT-0008245,ACC-0066,SEC-0180,2020-06-11,406.2111,3225.0,1866.0,757989.91,DW
LOT-0008246,ACC-0066,SEC-0063,2022-07-31,498.8949,1888.0,1292.0,644572.21,DW
LOT-0008247,ACC-0066,SEC-0063,2022-04-10,401.8896,1269.0,750.0,301417.2,DW
LOT-0008248,ACC-0066,SEC-0063,2024-04-21,127.506,4732.0,2721.0,346943.83,DW
LOT-0008249,ACC-0066,SEC-0040,2021-12-18,393.8576,1944.0,1938.0,763296.03,DW
LOT-0008250,ACC-0066,SEC-0040,2024-08-12,204.4577,1700.0,1210.0,247393.82,DW
LOT-0008251,ACC-0066,SEC-0040,2023-12-22,154.4779,921.0,550.0,84962.85,DW
LOT-0008252,ACC-0066,SEC-0189,2022-06-03,225.7472,1509.0,1256.0,283538.48,DW
LOT-0008253,ACC-0066,SEC-0189,2021-09-01,31.484,2407.0,1803.0,56765.65,DW
LOT-0008254,ACC-0066,SEC-0189,2023-11-05,84.0678,3595.0,3350.0,281627.13,DW
LOT-0008255,ACC-0066,SEC-0189,2021-06-02,465.6844,4250.0,3173.0,1477616.6,DW
LOT-0008256,ACC-0066,SEC-0189,2020-06-23,342.0679,1805.0,1258.0,430321.42,DW
LOT-0008257,ACC-0066,SEC-0033,2021-12-27,315.9788,4560.0,4388.0,1386514.97,DW
LOT-0008258,ACC-0066,SEC-0033,2021-08-01,405.5346,665.0,604.0,244942.9,DW
LOT-0008259,ACC-0066,SEC-0033,2021-10-24,432.3147,583.0,574.0,248148.64,DW
LOT-0008260,ACC-0066,SEC-0115,2023-02-21,434.2269,655.0,349.0,151545.19,DW
LOT-0008261,ACC-0066,SEC-0115,2024-01-04,364.4262,668.0,432.0,157432.12,DW
LOT-0008262,ACC-0066,SEC-0115,2020-05-26,255.368,4971.0,4690.0,1197675.92,DW
LOT-0008263,ACC-0066,SEC-0186,2024-07-02,458.5004,4683.0,3380.0,1549731.35,DW
LOT-0008264,ACC-0066,SEC-0186,2020-10-06,240.2819,4224.0,3620.0,869820.48,DW
LOT-0008265,ACC-0066,SEC-0186,2024-05-26,290.9485,4618.0,3885.0,1130334.92,DW
LOT-0008266,ACC-0066,SEC-0186,2022-08-31,302.5845,1620.0,1575.0,476570.59,DW
LOT-0008267,ACC-0066,SEC-0110,2021-04-01,36.2173,1824.0,1587.0,57476.86,DW
LOT-0008268,ACC-0066,SEC-0110,2024-11-21,104.1075,136.0,76.0,7912.17,DW
LOT-0008269,ACC-0066,SEC-0199,2022-02-26,207.6253,4541.0,3318.0,688900.75,DW
LOT-0008270,ACC-0066,SEC-0199,2022-10-01,61.0903,3286.0,1703.0,104036.78,DW
LOT-0008271,ACC-0066,SEC-0199,2024-05-03,339.3306,2314.0,1773.0,601633.15,DW
LOT-0008272,ACC-0066,SEC-0075,2020-02-11,54.3324,4767.0,3889.0,211298.7,DW
LOT-0008273,ACC-0066,SEC-0075,2021-04-10,53.0455,895.0,867.0,45990.45,DW
LOT-0008274,ACC-0066,SEC-0112,2022-10-14,185.2515,4209.0,2651.0,491101.73,DW
LOT-0008275,ACC-0066,SEC-0112,2024-09-30,41.1892,413.0,366.0,15075.25,DW
LOT-0008276,ACC-0066,SEC-0112,2021-04-10,465.6442,4564.0,2946.0,1371787.81,DW
LOT-0008277,ACC-0066,SEC-0112,2024-03-11,392.7617,3642.0,3113.0,1222667.17,DW
LOT-0008278,ACC-0066,SEC-0158,2020-01-09,224.4668,4118.0,2365.0,530863.98,DW
LOT-0008279,ACC-0066,SEC-0158,2023-04-16,46.8091,2164.0,1385.0,64830.6,DW
LOT-0008280,ACC-0066,SEC-0086,2023-03-22,480.593,3566.0,3285.0,1578748.01,DW
LOT-0008281,ACC-0066,SEC-0086,2020-03-25,69.8313,4405.0,3244.0,226532.74,DW
LOT-0008282,ACC-0066,SEC-0130,2023-04-14,332.8503,4719.0,2700.0,898695.81,DW
LOT-0008283,ACC-0066,SEC-0130,2020-09-12,268.803,722.0,705.0,189506.11,DW
LOT-0008284,ACC-0066,SEC-0130,2024-07-27,325.6682,4483.0,4219.0,1373994.14,DW
LOT-0008285,ACC-0066,SEC-0130,2024-03-18,373.7484,4003.0,2848.0,1064435.44,DW
LOT-0008286,ACC-0066,SEC-0131,2023-08-30,264.0745,4751.0,3795.0,1002162.73,DW
LOT-0008287,ACC-0066,SEC-0032,2022-12-20,57.9202,3538.0,2854.0,165304.25,DW
LOT-0008288,ACC-0066,SEC-0032,2023-08-02,146.7481,3478.0,2419.0,354983.65,DW
LOT-0008289,ACC-0066,SEC-0149,2022-02-21,150.4459,1360.0,808.0,121560.29,DW
LOT-0008290,ACC-0066,SEC-0149,2023-08-11,58.2893,2222.0,2073.0,120833.72,DW
LOT-0008291,ACC-0066,SEC-0149,2021-08-31,398.3302,147.0,76.0,30273.1,DW
LOT-0008292,ACC-0066,SEC-0149,2023-02-08,326.3314,1511.0,828.0,270202.4,DW
LOT-0008293,ACC-0066,SEC-0165,2023-09-22,243.1445,4997.0,4131.0,1004429.93,DW
LOT-0008294,ACC-0066,SEC-0165,2023-08-31,324.5117,1524.0,1086.0,352419.71,DW
LOT-0008295,ACC-0066,SEC-0165,2020-06-28,128.6288,615.0,518.0,66629.72,DW
LOT-0008296,ACC-0066,SEC-0165,2022-02-19,276.2277,4254.0,2224.0,614330.4,DW
LOT-0008297,ACC-0066,SEC-0099,2020-03-26,345.4053,1674.0,1463.0,505327.95,DW
LOT-0008298,ACC-0066,SEC-0138,2024-08-14,64.6232,4024.0,3072.0,198522.47,DW
LOT-0008299,ACC-0066,SEC-0138,2024-11-03,144.4018,3508.0,2320.0,335012.18,DW
LOT-0008300,ACC-0066,SEC-0138,2020-02-08,483.7856,3230.0,2404.0,1163020.58,DW
LOT-0008301,ACC-0066,SEC-0168,2023-06-03,354.0458,1918.0,1587.0,561870.68,DW
LOT-0008302,ACC-0066,SEC-0168,2021-04-04,429.7105,2397.0,1716.0,737383.22,DW
LOT-0008303,ACC-0066,SEC-0168,2021-07-16,244.1296,560.0,399.0,97407.71,DW
LOT-0008304,ACC-0066,SEC-0118,2020-08-04,186.5229,4197.0,2860.0,533455.49,DW
LOT-0008305,ACC-0066,SEC-0118,2023-07-26,47.4866,4062.0,3458.0,164208.66,DW
LOT-0008306,ACC-0066,SEC-0076,2023-06-30,491.9097,3996.0,2426.0,1193372.93,DW
LOT-0008307,ACC-0066,SEC-0076,2024-10-25,50.4771,3763.0,2857.0,144213.07,DW
LOT-0008308,ACC-0066,SEC-0076,2021-06-08,204.9358,2904.0,2102.0,430775.05,DW
LOT-0008309,ACC-0066,SEC-0150,2021-04-22,18.7463,3139.0,1835.0,34399.46,DW
LOT-0008310,ACC-0066,SEC-0150,2024-10-19,170.4997,3960.0,3837.0,654207.35,DW
LOT-0008311,ACC-0067,SEC-0147,2022-09-24,248.1624,771.0,386.0,95790.69,DW
LOT-0008312,ACC-0067,SEC-0147,2021-01-18,357.1375,1150.0,1065.0,380351.44,DW
LOT-0008313,ACC-0067,SEC-0147,2020-09-04,447.0407,704.0,414.0,185074.85,DW
LOT-0008314,ACC-0067,SEC-0040,2023-06-16,55.0452,1468.0,862.0,47448.96,DW
LOT-0008315,ACC-0067,SEC-0040,2021-04-05,357.1122,1024.0,615.0,219624.0,DW
LOT-0008316,ACC-0067,SEC-0129,2021-04-09,251.0299,3528.0,3286.0,824884.25,DW
LOT-0008317,ACC-0067,SEC-0129,2023-11-29,455.0189,596.0,565.0,257085.68,DW
LOT-0008318,ACC-0067,SEC-0129,2020-11-13,84.02,3085.0,1828.0,153588.56,DW
